Area,Boro,AreaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
Edenwald,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.0,1950.0,1950.0,1900.0,1925.0,1900.0,1850.0,1795.0,1847.5,2100.0,2100.0,,1980.0,1833.5,1662.5,1595.0,1899.0,1950.0,1725.0,1725.0,1762.5,1675.0,1850.0,1700.0,1675.0,1700.0,1700.0,1559.0,1600.0,1800.0,1650.0,1887.5,1675.0,1650.0,1795.0,1750.0,1712.5,1750.0,1750.0,1700.0,1750.0,1850.0,1787.5,1675.0,1800.0,1800.0,1770.0,1700.0,1775.0,1700.0,1680.0,1550.0,1725.0,1800.0,1800.0,1800.0,1803.0,1860.0,1875.0,1800.0,1725.0,1750.0,1825.0,1800.0,1875.0,1749.0,1800.0,1800.0,1750.0,1772.5,1922.5,1900.0
Financial District,Manhattan,neighborhood,3200.0,3200.0,3368.5,3350.0,3485.0,3372.5,3300.0,3300.0,3165.0,3230.0,3095.0,3064.0,3199.5,3317.5,3360.0,3395.0,3400.0,3495.0,3500.0,3495.0,3482.5,3495.0,3400.0,3400.0,3450.0,3450.0,3400.0,3595.0,3572.5,3600.0,3732.5,3600.0,3655.0,3500.0,3650.0,3540.0,3500.0,3500.0,3475.0,3485.0,3495.0,3450.0,3450.0,3410.0,3415.0,3395.0,3595.0,3595.0,3550.0,3556.5,3572.0,3610.0,3700.0,3800.0,3775.0,3802.5,3800.0,3792.5,3650.0,3625.0,3655.0,3785.0,3800.0,3875.0,3895.0,3876.0,3900.0,3800.0,3790.0,3726.5,3658.5,3655.0,3750.0,3795.0,3783.0,3800.0,3795.0,3797.5,3870.0,3835.0,3755.0,3741.5,3650.0,3650.0,3650.0,3697.5,3737.0,3789.5,3824.0,3800.0,3850.0,3868.5,3830.0,3739.0,3768.5,3800.0,3749.5,3850.0,3875.0,3797.5,3827.0,3950.0,4091.5,3995.0,3995.0
Flatbush,Brooklyn,neighborhood,,,,,,,,,1125.0,,,,,,,,,,,,,1250.0,1250.0,,,,,,,,,1300.0,1325.0,1237.5,,,1202.5,1300.0,1200.0,1200.0,1200.0,1385.0,1315.0,1338.0,1350.0,1350.0,1362.5,1350.0,1300.0,1347.5,1400.0,1400.0,1395.0,1395.0,1400.0,1450.0,1475.0,1500.0,1475.0,1400.0,1399.0,1450.0,1500.0,1450.0,1400.0,1450.0,1500.0,1500.0,1424.5,1462.5,1500.0,1500.0,1550.0,1550.0,1500.0,1500.0,1550.0,1600.0,1600.0,1650.0,1650.0,1668.0,1650.0,1645.0,1650.0,1647.5,1675.0,1675.0,1650.0,1650.0,1699.5,1650.0,1650.0,1695.0,1615.0,1650.0,1775.0,1772.5,1750.0,1750.0,1675.0,1700.0,1781.0,1825.0,1775.0
Flatiron,Manhattan,neighborhood,3500.0,3500.0,3495.0,3600.0,3650.0,3672.5,3800.0,3650.0,3500.0,3595.0,3500.0,3725.0,3885.0,3950.0,3999.0,4000.0,4000.0,3900.0,3995.0,3975.0,3995.0,3750.0,3772.5,4000.0,3775.0,4000.0,3950.0,3750.0,4200.0,4200.0,3985.0,3950.0,3950.0,3900.0,3897.5,3895.0,3895.0,3895.0,3795.0,3800.0,4000.0,4250.0,4295.0,4095.0,4000.0,3961.0,3781.0,3702.0,4095.0,4165.0,4252.5,4384.0,4575.0,4200.0,4295.0,4395.0,4350.0,4200.0,4250.0,4256.0,4358.0,4395.0,4730.0,4730.0,4865.0,4810.0,4697.5,4720.0,4745.0,4710.0,4500.0,4650.0,4641.5,4667.5,4511.0,4511.0,4555.0,4600.0,4600.0,4500.0,4500.0,4476.5,4495.0,4450.0,4462.0,4500.0,4499.0,4500.0,4597.5,4595.0,4500.0,4500.0,4500.0,4400.0,4400.0,4400.0,4400.0,4472.5,4495.0,4450.0,4500.0,4550.0,4550.0,4520.0,4635.0
Flatlands,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floral Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flushing,Queens,neighborhood,,,,,,,,,,,,,,,1275.0,1281.5,1288.0,1295.0,1295.0,1295.0,1295.0,1288.0,1250.0,1235.0,1195.0,1235.0,1295.0,,1300.0,1350.0,1392.5,1347.0,1347.0,1362.5,1385.0,1350.0,1337.5,1350.0,1300.0,1387.5,1375.0,1350.0,1337.5,1425.0,,1425.0,1495.0,1425.0,1405.0,1405.0,1400.0,1427.5,1485.0,1497.5,1562.5,1585.0,1575.0,1500.0,1525.0,1550.0,1500.0,1500.0,1450.0,1550.0,1550.0,1500.0,1550.0,1572.5,1600.0,1600.0,1625.0,1549.0,1550.0,1650.0,1700.0,1675.0,1650.0,1725.0,1700.0,1700.0,1650.0,1650.0,1650.0,1700.0,1696.0,1700.0,1699.0,1700.0,1700.0,1750.0,1800.0,1912.5,1750.0,1787.0,1725.0,1749.0,1700.0,1735.0,1750.0,1750.0,1750.0,1787.5,1765.0,1750.0,1725.0
Fordham,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.0,,1187.5,,,,1225.0,1200.0,,,1250.0,1300.0,1300.0,1300.0,1275.0,1312.5,1275.0,1285.0,1375.0,1350.0,1350.0,1347.5,1345.0,1400.0,1400.0,1400.0,1350.0,1400.0,1425.0,1450.0,1425.0,1375.0,,1450.0,1425.0,1497.5,,,1522.5,1562.5,1450.0,1450.0,1562.5,1532.5,1554.0,1675.0
Forest Hills,Queens,neighborhood,1550.0,1550.0,1550.0,1550.0,1450.0,1500.0,1600.0,1625.0,1550.0,1518.5,1525.0,1425.0,1500.0,1500.0,1575.0,1650.0,1675.0,1675.0,1650.0,1600.0,1625.0,1675.0,1650.0,1675.0,1625.0,1600.0,1772.5,1772.5,1750.0,1795.0,1700.0,1795.0,1797.5,1725.0,1650.0,1650.0,1662.5,1650.0,1550.0,1600.0,1650.0,1700.0,1725.0,1787.0,1762.5,1800.0,1737.5,1712.5,1725.0,1750.0,1800.0,1750.0,1750.0,1825.0,1800.0,1795.0,1850.0,1800.0,1800.0,1800.0,1920.0,2000.0,1950.0,1862.5,1850.0,1850.0,1895.0,1925.0,1900.0,1825.0,1850.0,1850.0,1800.0,1800.0,1800.0,1900.0,1900.0,1900.0,1850.0,1900.0,1949.0,1900.0,1899.0,1900.0,1850.0,1900.0,1900.0,1900.0,1895.0,1897.5,1900.0,1850.0,1900.0,1875.0,1850.0,1842.0,1850.0,1887.0,1900.0,1900.0,1900.0,1900.0,1895.0,1900.0,1900.0
Fort Greene,Brooklyn,neighborhood,2100.0,2025.0,2000.0,2000.0,2000.0,1975.0,2050.0,2095.0,2050.0,2275.0,2275.0,2262.5,2250.0,2262.5,2100.0,2275.0,2197.5,2295.0,2300.0,2295.0,2325.0,2350.0,2500.0,2350.0,2424.5,2400.0,2395.0,2397.5,2395.0,2440.0,2450.0,2400.0,2300.0,2295.0,2222.5,2400.0,2500.0,2475.0,2472.5,2295.0,2350.0,2347.5,2395.0,2350.0,2325.0,2350.0,2500.0,2500.0,2500.0,2500.0,2472.5,2525.0,2625.0,2650.0,2550.0,2550.0,2500.0,2500.0,2500.0,2550.0,2550.0,2550.0,2525.0,2575.0,2550.0,2500.0,2600.0,2600.0,2600.0,2595.0,2600.0,2572.5,2600.0,2600.0,2600.0,2600.0,2600.0,2700.0,2650.0,2700.0,2725.0,2675.0,2600.0,2575.0,2600.0,2600.0,2725.0,2750.0,2750.0,2737.5,2650.0,2672.5,2750.0,2700.0,2750.0,2750.0,2700.0,2750.0,2750.0,2650.0,2750.0,2750.0,2700.0,2762.5,2769.0
Fresh Meadows,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerritsen Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Oaks,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glendale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.0,,,,,,,,1500.0,1500.0,,,1550.0,1599.5,1600.0,1575.0,1575.0,1600.0,1625.0,,,,,,,1600.0,,,,,,1700.0
Gowanus,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,2150.0,,2829.0,,,,,,,,,,,,,,,,,2950.0,2450.0,3000.0,3067.0,3033.5,2975.0,2875.0,2644.0,2594.0,2450.0,2325.0,2450.0,2475.0,2500.0,2500.0,2500.0,,2500.0,2697.5,2825.0,2200.0,2300.0,2200.0,2449.5,2500.0,2500.0,2500.0,2600.0,2500.0,2575.0,2600.0,2597.5,2700.0,2800.0,2400.0,2100.0,2595.0,2600.0,2595.0,2990.0,3000.0,3037.0,2497.5,2800.0,3176.0,3000.0,2800.0,3009.0,3100.0,2644.0,2500.0,2946.5,2500.0,2772.5,2800.0,2820.0,2800.0,2880.0,2860.0,2695.0,2600.0,2933.5,2704.0,2495.0,2760.0,2965.0,2905.0,3158.0,3199.0,2725.0
Gramercy Park,Manhattan,neighborhood,3125.0,3000.0,3000.0,3200.0,3250.0,3100.0,3225.0,3250.0,3300.0,3300.0,3400.0,3355.0,3195.0,3250.0,3200.0,3100.0,3200.0,3300.0,3250.0,3250.0,3400.0,3500.0,3495.0,3450.0,3400.0,3372.5,3397.5,3250.0,3300.0,3300.0,3200.0,3200.0,3225.0,3450.0,3472.5,3300.0,3200.0,3447.5,3500.0,3500.0,3500.0,3400.0,3400.0,3300.0,3500.0,3500.0,3500.0,3500.0,3500.0,3400.0,3447.5,3495.0,3350.0,3497.5,3322.5,3350.0,3400.0,3500.0,3499.0,3550.0,3550.0,3500.0,3150.0,3300.0,3450.0,3650.0,3595.0,3500.0,3525.0,3500.0,3400.0,3500.0,3599.5,3600.0,3800.0,3825.0,3795.0,3692.0,3784.5,3600.0,3500.0,3495.0,3200.0,3297.5,3450.0,3600.0,3539.0,3600.0,3500.0,3350.0,3395.0,3472.5,3495.0,3400.0,3300.0,3310.0,3600.0,3500.0,3450.0,3362.0,3500.0,3400.0,3400.0,3400.0,3500.0
Gravesend,Brooklyn,neighborhood,,,,,,,,,,,,,,1220.0,,,,,,,,,,,,,,,,,,,,1237.5,1225.0,,1375.0,1362.5,1325.0,1375.0,1375.0,1375.0,1400.0,1362.5,1337.5,1387.5,1375.0,1325.0,1325.0,1425.0,1325.0,1385.0,1400.0,1400.0,1400.0,1362.5,1362.5,1400.0,1495.0,1425.0,1450.0,,1450.0,1412.5,1499.5,1512.5,1499.0,1499.0,1499.0,1300.0,1450.0,1400.0,1475.0,1500.0,1575.0,1685.0,1687.5,1600.0,1562.5,1600.0,1625.0,1600.0,1595.0,1599.0,1600.0,1600.0,1600.0,1572.5,1600.0,1650.0,1650.0,1600.0,1612.5,1600.0,1650.0,1675.0,1625.0,1650.0,1625.0,1625.0,1612.5,1600.0,1650.0,1650.0,1650.0
Greenpoint,Brooklyn,neighborhood,2100.0,2100.0,2100.0,1995.0,2125.0,1850.0,1900.0,,2275.0,2500.0,2450.0,2450.0,2075.0,1925.0,,1800.0,1800.0,1900.0,2200.0,2200.0,1800.0,2425.0,1950.0,1825.0,2095.0,2250.0,2150.0,2125.0,2375.0,2300.0,2000.0,2150.0,2200.0,2000.0,2375.0,2400.0,2050.0,2000.0,2150.0,2175.0,2297.5,2400.0,2450.0,2400.0,2500.0,2400.0,2300.0,2350.0,2500.0,2550.0,2325.0,2400.0,2500.0,2497.5,2400.0,2587.5,2500.0,2437.5,2475.0,2300.0,2200.0,2300.0,2300.0,2500.0,2472.5,2450.0,2600.0,2500.0,2550.0,2600.0,2475.0,2362.5,2500.0,2400.0,2472.5,2550.0,2500.0,2550.0,2550.0,2385.0,2462.5,2500.0,2500.0,2497.5,2400.0,2450.0,2450.0,2499.0,2474.5,2695.0,2575.0,2500.0,2550.0,2400.0,2375.0,2350.0,2400.0,2300.0,2445.0,2300.0,2399.0,2400.0,2500.0,2630.0,2425.0
Greenwich Village,Manhattan,neighborhood,3150.0,3200.0,2997.5,3000.0,3000.0,3250.0,3000.0,3000.0,3595.0,3700.0,3400.0,3397.5,3400.0,3400.0,3250.0,3250.0,3400.0,3200.0,3097.5,3447.5,3737.5,3595.0,3500.0,3595.0,3650.0,3450.0,3595.0,3625.0,3550.0,3400.0,3500.0,3500.0,3625.0,3547.5,3450.0,3450.0,3450.0,3595.0,3595.0,3462.5,3425.0,3500.0,3600.0,3500.0,3495.0,3600.0,3650.0,3695.0,3750.0,3800.0,3750.0,3695.0,3800.0,3497.5,3325.0,3425.0,3497.5,3750.0,3895.0,3837.5,3895.0,3792.5,3700.0,3700.0,3647.5,3500.0,3500.0,3999.0,4000.0,4195.0,4000.0,4095.0,3962.5,3772.5,3772.5,3850.0,3700.0,3700.0,3750.0,3599.0,3775.0,3950.0,3800.0,3850.0,3850.0,3895.0,3900.0,3850.0,3662.5,3550.0,3700.0,3525.0,3574.5,3650.0,3650.0,3695.0,3595.0,3750.0,3650.0,3725.0,3472.5,3695.0,3750.0,3700.0,3750.0
Greenwood,Brooklyn,neighborhood,,,,,,,,,,,,,,1395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.5,1875.0,1875.0,1875.0,1890.0,1800.0,1725.0,1800.0,1725.0,1800.0,1762.5,1750.0,1800.0,1800.0,1825.0,1850.0,1874.0,1700.0,1700.0,1725.0,1762.5,2000.0,1962.5,1977.5,2000.0,1900.0,2000.0,2000.0,2000.0,1900.0,1950.0,2049.5,1999.0,1950.0,2000.0,2000.0,1950.0,1899.0,1900.0,1972.5,1950.0,1800.0,1950.0,1975.0,1850.0,1985.0,1974.5,1987.5,2000.0,2000.0,1972.5,1900.0,1995.0,2300.0,2400.0,2150.0,1987.5,1900.0,1975.0,1912.5,2150.0,2470.0,2100.0,2100.0,2199.5
Hamilton Heights,Manhattan,neighborhood,1400.0,1450.0,1500.0,1497.5,1495.0,1575.0,1450.0,1397.5,1575.0,1587.5,1575.0,1595.0,1595.0,1550.0,1585.0,1592.5,1598.0,1575.0,1700.0,1700.0,2050.0,1950.0,1787.5,1750.0,1800.0,1650.0,1575.0,1600.0,1750.0,1750.0,1637.5,1695.0,1572.5,1650.0,1700.0,1699.0,1600.0,1600.0,1575.0,1572.5,1595.0,1600.0,1597.5,1750.0,1800.0,1750.0,1600.0,1600.0,1600.0,1625.0,1555.0,1750.0,1800.0,1800.0,1699.0,1700.0,1730.0,1825.0,1895.0,1800.0,1700.0,1795.0,1785.0,1700.0,1787.5,1850.0,1850.0,1850.0,1795.0,1785.0,1800.0,1795.0,1797.5,1800.0,1900.0,1850.0,1850.0,1900.0,1850.0,1850.0,1850.0,1925.0,1900.0,1899.0,1899.5,1900.0,1895.0,1900.0,1900.0,1900.0,1925.0,1900.0,1925.0,1950.0,1950.0,1995.0,1895.0,1875.0,1900.0,1925.0,2000.0,1900.0,1900.0,1897.5,1950.0
Highbridge,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.0,,,,,,,,,,,,,,,,,1350.0,,1495.0,,,1495.0,1495.0,,,,,,,,,,,,,,,
Hillcrest,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hollis,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Howard Beach,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunts Point,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inwood,Manhattan,neighborhood,,1235.0,1253.0,1275.0,1274.5,1250.0,1299.0,,1547.5,1450.0,1500.0,1350.0,1450.0,1525.0,1550.0,,1350.0,1350.0,1350.0,1350.0,,1450.0,1350.0,1400.0,1400.0,1412.5,1437.5,1380.0,1380.0,1375.0,1400.0,1450.0,1375.0,1300.0,1325.0,1345.0,1362.5,1350.0,1350.0,1350.0,1350.0,1472.5,1400.0,1437.5,1475.0,1450.0,1425.0,1450.0,1450.0,1475.0,1475.0,1462.5,1450.0,1462.5,1500.0,1525.0,1550.0,1537.5,1550.0,1499.5,1500.0,1500.0,1500.0,1500.0,1550.0,1595.0,1595.0,1600.0,1575.0,1625.0,1625.0,1650.0,1650.0,1650.0,1600.0,1600.5,1650.0,1662.5,1697.5,1600.0,1650.0,1645.0,1645.0,1685.0,1600.0,1600.0,1650.0,1695.0,1725.0,1725.0,1700.0,1700.0,1750.0,1750.0,1650.0,1665.0,1695.0,1700.0,1750.0,1800.0,1775.0,1800.0,1800.0,1750.0,1750.0
