date,sales,MoM,YoY
1995-01-01,,,
1995-02-01,,,
1995-03-01,,,
1995-04-01,,,
1995-05-01,,,
1995-06-01,,,
1995-07-01,,,
1995-08-01,,,
1995-09-01,,,
1995-10-01,,,
1995-11-01,,,
1995-12-01,,,
1996-01-01,,,
1996-02-01,,,
1996-03-01,,,
1996-04-01,,,
1996-05-01,,,
1996-06-01,,,
1996-07-01,,,
1996-08-01,,,
1996-09-01,,,
1996-10-01,,,
1996-11-01,,,
1996-12-01,,,
1997-01-01,,,
1997-02-01,,,
1997-03-01,,,
1997-04-01,,,
1997-05-01,,,
1997-06-01,,,
1997-07-01,,,
1997-08-01,,,
1997-09-01,,,
1997-10-01,,,
1997-11-01,,,
1997-12-01,,,
1998-01-01,,,
1998-02-01,,,
1998-03-01,,,
1998-04-01,,,
1998-05-01,,,
1998-06-01,,,
1998-07-01,,,
1998-08-01,,,
1998-09-01,,,
1998-10-01,,,
1998-11-01,,,
1998-12-01,,,
1999-01-01,,,
1999-02-01,,,
1999-03-01,,,
1999-04-01,,,
1999-05-01,,,
1999-06-01,,,
1999-07-01,,,
1999-08-01,,,
1999-09-01,,,
1999-10-01,,,
1999-11-01,,,
1999-12-01,,,
2000-01-01,,,
2000-02-01,,,
2000-03-01,,,
2000-04-01,,,
2000-05-01,,,
2000-06-01,,,
2000-07-01,,,
2000-08-01,,,
2000-09-01,,,
2000-10-01,,,
2000-11-01,,,
2000-12-01,,,
2001-01-01,,,
2001-02-01,,,
2001-03-01,,,
2001-04-01,,,
2001-05-01,,,
2001-06-01,,,
2001-07-01,,,
2001-08-01,,,
2001-09-01,,,
2001-10-01,,,
2001-11-01,,,
2001-12-01,,,
2002-01-01,,,
2002-02-01,,,
2002-03-01,,,
2002-04-01,,,
2002-05-01,,,
2002-06-01,,,
2002-07-01,,,
2002-08-01,,,
2002-09-01,,,
2002-10-01,,,
2002-11-01,,,
2002-12-01,,,
2003-01-01,,,
2003-02-01,,,
2003-03-01,,,
2003-04-01,,,
2003-05-01,,,
2003-06-01,,,
2003-07-01,,,
2003-08-01,,,
2003-09-01,,,
2003-10-01,,,
2003-11-01,,,
2003-12-01,,,
2004-01-01,,,
2004-02-01,,,
2004-03-01,,,
2004-04-01,,,
2004-05-01,,,
2004-06-01,,,
2004-07-01,,,
2004-08-01,,,
2004-09-01,,,
2004-10-01,,,
2004-11-01,,,
2004-12-01,,,
2005-01-01,815214.0,,
2005-02-01,980694.0,0.2029896444369208,
2005-03-01,865008.0,-0.11796340142796835,
2005-04-01,892007.0,0.0312124280931505,
2005-05-01,959125.0,0.07524380414055054,
2005-06-01,1024218.0,0.06786706633650463,
2005-07-01,1004245.0,-0.019500731289627815,
2005-08-01,978165.0,-0.02596975837569515,
2005-09-01,989677.0,0.011768975581829322,
2005-10-01,964604.0,-0.025334528336012685,
2005-11-01,931224.0,-0.03460487412451119,
2005-12-01,923917.0,-0.007846662027610973,
2006-01-01,948485.0,0.026591133186206095,0.16347977340919062
2006-02-01,923034.0,-0.026833318397233463,-0.05879509816517692
2006-03-01,907084.0,-0.01727997018528027,0.04864232469526297
2006-04-01,918844.0,0.012964620696649831,0.03008608676837743
2006-05-01,954761.0,0.03908933398922998,-0.004549980450931801
2006-06-01,935211.0,-0.020476328630934848,-0.08690239773173292
2006-07-01,979014.0,0.04683755858303629,-0.02512434714636369
2006-08-01,998013.0,0.01940625976748045,0.020291055190075236
2006-09-01,1003836.0,0.00583459333696057,0.014306687939600549
2006-10-01,1002611.0,-0.0012203188568650214,0.03940166119982913
2006-11-01,990318.0,-0.012260986564081144,0.06345841602020563
2006-12-01,961535.0,-0.02906440153566836,0.04071577858184239
2007-01-01,955926.0,-0.005833381000171611,0.007845142516750503
2007-02-01,940900.0,-0.015718789948175882,0.019355733374935236
2007-03-01,906275.0,-0.03679987246253591,-0.000891868889761005
2007-04-01,894973.0,-0.012470828390940936,-0.02597938278967915
2007-05-01,886140.0,-0.00986957148427936,-0.07187243718585068
2007-06-01,881522.0,-0.0052113661498183195,-0.05740843510181126
2007-07-01,880808.0,-0.0008099627689382993,-0.10031112936076503
2007-08-01,869552.0,-0.012779175484328054,-0.12871676020252243
2007-09-01,820380.0,-0.05654865953962496,-0.18275495200411218
2007-10-01,793808.0,-0.0323898681099003,-0.20825923513705713
2007-11-01,806859.0,0.016441003366053142,-0.1852526158264315
2007-12-01,812758.0,0.007311066741524819,-0.15472863702309325
2008-01-01,788646.0,-0.02966688731455125,-0.17499262495214063
2008-02-01,754840.0,-0.042865873915546415,-0.19774683813370175
2008-03-01,762239.0,0.009802077261406472,-0.15893189153402665
2008-04-01,736259.0,-0.03408379786392457,-0.1773394281168259
2008-05-01,731782.0,-0.006080740608943369,-0.1741914370189812
2008-06-01,704175.0,-0.03772571612857378,-0.20118272714691177
2008-07-01,707478.0,0.004690595377569551,-0.19678522447570868
