Area,Boro,AreaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
Hillcrest,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hollis,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Howard Beach,Queens,neighborhood,,,,,,,,,,,,,,,,,132450.0,115000.0,149900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,180000.0,180000.0,,200000.0,184500.0,214999.0,221999.5,229000.0,213900.0,,,,,,,189000.0,184250.0,178800.0,194000.0,238500.0,,233000.0,209000.0
Hunts Point,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inwood,Manhattan,neighborhood,324000.0,300000.0,300000.0,300000.0,299000.0,299000.0,299500.0,299000.0,298250.0,297500.0,294000.0,297000.0,294000.0,294000.0,289000.0,291500.0,299500.0,299000.0,281500.0,284000.0,284000.0,277000.0,273000.0,273000.0,273000.0,284000.0,289000.0,295000.0,310000.0,310000.0,304500.0,297000.0,288250.0,292000.0,270000.0,274500.0,283750.0,276250.0,283750.0,289000.0,285600.0,319000.0,299900.0,322000.0,313900.0,313900.0,300000.0,300000.0,295000.0,292500.0,292500.0,295000.0,314000.0,314000.0,300000.0,304000.0,324500.0,336000.0,332500.0,329000.0,319000.0,319500.0,322500.0,322000.0,325000.0,329000.0,327000.0,325000.0,320000.0,339000.0,339000.0,321000.0,349500.0,355000.0,360000.0,339000.0,362000.0,339000.0,358000.0,390500.0,400000.0,384000.0,400000.0,400000.0,464500.0,509499.5,509499.5,509499.5,429000.0,404000.0,404000.0,464000.0,442000.0,464500.0,442000.0,430000.0,430000.0,439500.0,469499.5,469499.5,489999.0,499000.0,417900.0,409000.0,399000.0
Jackson Heights,Queens,neighborhood,245000.0,227500.0,219500.0,225000.0,225000.0,225000.0,224900.0,224950.0,230000.0,259000.0,269000.0,269000.0,254444.0,249000.0,229000.0,230000.0,230000.0,230000.0,230000.0,225900.0,225000.0,225900.0,226500.0,226500.0,239000.0,239000.0,248500.0,249000.0,239000.0,239000.0,235000.0,235000.0,239000.0,239000.0,235000.0,235000.0,239000.0,239000.0,239000.0,239000.0,239000.0,246500.0,239000.0,242750.0,239000.0,239000.0,229000.0,222290.0,229000.0,229000.0,224000.0,228500.0,230000.0,230000.0,244000.0,249000.0,249000.0,257000.0,249000.0,249000.0,249000.0,249000.0,249000.0,249000.0,279000.0,299000.0,299000.0,299000.0,299000.0,321500.0,329000.0,299000.0,304500.0,295000.0,285000.0,339000.0,389000.0,399000.0,399000.0,399000.0,399000.0,384984.5,392500.0,389984.5,395000.0,399000.0,443500.0,425000.0,428000.0,389000.0,385000.0,362500.0,385000.0,388500.0,388500.0,380000.0,389000.0,399000.0,415000.0,415000.0,404499.5,379000.0,379000.0,379000.0,399000.0
Jamaica,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,119000.0,119000.0,119000.0,,119000.0,109397.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128700.0,,123750.0,123750.0,123750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica Estates,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0,97700.0,100450.0,,125000.0,127500.0,130000.0,,147500.0,,165000.0,147450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica Hills,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kensington,Brooklyn,neighborhood,259000.0,259000.0,259000.0,265000.0,269000.0,259500.0,259500.0,258000.0,269000.0,255000.0,249950.0,249900.0,249450.0,249000.0,249000.0,249000.0,239000.0,250000.0,242000.0,235000.0,229000.0,229000.0,229000.0,216000.0,225000.0,225000.0,237000.0,229000.0,229000.0,229000.0,229000.0,229000.0,229000.0,242000.0,239000.0,244000.0,255000.0,259000.0,265500.0,259000.0,259500.0,270000.0,260000.0,255000.0,260000.0,260000.0,278500.0,285000.0,285000.0,300000.0,300000.0,295000.0,310000.0,284500.0,310000.0,275000.0,277000.0,294000.0,284000.0,275000.0,349000.0,354500.0,355000.0,350000.0,339000.0,334000.0,362500.0,425000.0,425000.0,426500.0,420000.0,399000.0,429500.0,450000.0,444750.0,439000.0,434000.0,420000.0,399000.0,397000.0,395000.0,395000.0,399000.0,392500.0,395000.0,390000.0,400000.0,432495.0,450000.0,427000.0,450000.0,473000.0,488500.0,503500.0,516000.0,476000.0,494000.0,512000.0,499000.0,454500.0,480000.0,480000.0,499000.0,495000.0,499000.0
Kew Gardens,Queens,neighborhood,199000.0,194000.0,185000.0,199000.0,189000.0,189000.0,194000.0,189000.0,189000.0,170000.0,179000.0,179000.0,189000.0,189000.0,189000.0,179000.0,189900.0,189900.0,179000.0,179000.0,174000.0,169500.0,174000.0,174000.0,167000.0,169000.0,165000.0,167000.0,169000.0,169000.0,174000.0,174000.0,169000.0,182000.0,179000.0,169000.0,169000.0,167500.0,177000.0,183500.0,175000.0,179000.0,173750.0,192249.5,179000.0,175000.0,179000.0,179000.0,180000.0,180000.0,180000.0,194750.0,195000.0,194000.0,199000.0,187500.0,199000.0,205000.0,196000.0,185000.0,189000.0,189000.0,199000.0,189000.0,188500.0,189500.0,192000.0,189000.0,199888.0,207000.0,212500.0,212500.0,205000.0,199999.0,205000.0,210000.0,208000.0,205000.0,199000.0,205000.0,238944.0,238944.0,238944.0,235000.0,237888.0,239000.0,239000.0,250000.0,250000.0,265000.0,259000.0,284944.0,259000.0,262500.0,250000.0,257500.0,267000.0,248500.0,248500.0,249000.0,252500.0,255000.0,255000.0,250000.0,279000.0
Kew Gardens Hills,Queens,neighborhood,192999.5,197499.5,195999.0,204000.0,194000.0,199000.0,199000.0,199000.0,199000.0,189000.0,189000.0,189000.0,189000.0,184000.0,184000.0,165549.5,165549.5,165549.5,165549.5,179000.0,179000.0,179100.0,179100.0,179100.0,179100.0,179000.0,179000.0,179000.0,178500.0,175500.0,173000.0,171500.0,179000.0,179000.0,179000.0,179000.0,179000.0,134450.0,149000.0,144450.0,153888.0,169000.0,169000.0,169000.0,167000.0,167000.0,165444.0,167444.0,179000.0,179000.0,179000.0,179444.0,169450.0,169000.0,179444.0,179888.0,189900.0,194000.0,184000.0,178500.0,179000.0,191500.0,198000.0,208888.0,204444.0,208888.0,191500.0,190500.0,180000.0,190500.0,191500.0,194000.0,196500.0,199500.0,207000.0,208450.0,209900.0,189500.0,199388.0,187000.0,199888.0,185000.0,215000.0,220000.0,210000.0,212500.0,214500.0,219000.0,231900.0,228800.0,229500.0,229000.0,234500.0,249000.0,264880.0,264890.0,259940.0,252500.0,255000.0,264880.0,259888.0,258944.0,264880.0,264940.0,265000.0
Kingsbridge,Bronx,neighborhood,,,,183000.0,,173500.0,173500.0,189000.0,189000.0,169500.0,189000.0,189000.0,169500.0,169000.0,169000.0,163250.0,169500.0,170000.0,170000.0,163250.0,157500.0,157450.0,149900.0,149900.0,149000.0,149000.0,145000.0,145000.0,141000.0,137000.0,142000.0,145000.0,160000.0,170000.0,170000.0,167500.0,165000.0,162000.0,162000.0,162000.0,165000.0,162000.0,162000.0,165000.0,160000.0,165000.0,145000.0,145000.0,139000.0,132000.0,135000.0,129900.0,127500.0,125000.0,126000.0,147250.0,169999.0,169999.0,152499.5,135000.0,135000.0,130410.0,145247.5,133455.0,137702.5,135205.0,130410.0,163500.0,171750.0,163500.0,184000.0,,,,,,,,,,187000.0,199450.0,199900.0,209500.0,199500.0,199000.0,199000.0,219000.0,235000.0,227000.0,189900.0,184092.5,200000.0,217500.0,199900.0,184450.0,217450.0,199900.0,217450.0,237450.0,244450.0,252000.0,255000.0,257500.0,260000.0
Laconia,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laurelton,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Italy,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Neck,Queens,neighborhood,,,,,,,249000.0,239500.0,244250.0,244250.0,239500.0,238000.0,238000.0,238000.0,185000.0,206500.0,228000.0,206500.0,172499.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239000.0,255000.0,178000.0,178000.0,211500.0,211500.0,198900.0,177400.0,,179400.0,222000.0,262888.0,265944.0,259000.0,259000.0,268500.0,268500.0,269000.0,,,,,,,,,289500.0,289500.0,,272000.0,281000.0,309444.0,304000.0,,,,,,,,,
Long Island City,Queens,neighborhood,482000.0,499000.0,499000.0,499000.0,499000.0,482000.0,499000.0,499000.0,499000.0,,,,,,,419000.0,425000.0,384500.0,445000.0,445000.0,440000.0,425000.0,425000.0,432500.0,422000.0,,459500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,664000.0,682000.0,690000.0,682000.0,749000.0,689000.0,672500.0,,,,,,,,,675000.0,670000.0,632500.0,630000.0,630000.0,645000.0,,898000.0,779000.0,674500.0,648888.0,648000.0,624000.0,616500.0,622500.0,619000.0,599500.0,626000.0,575000.0,562500.0,562500.0,603000.0,577500.0,554500.0,545000.0,545000.0,539000.0
Longwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower East Side,Manhattan,neighborhood,525000.0,504000.0,499000.0,499000.0,499000.0,487000.0,475000.0,444500.0,475000.0,450000.0,460000.0,472500.0,457500.0,450000.0,493000.0,467000.0,493000.0,493000.0,457000.0,465000.0,499000.0,487000.0,486000.0,480000.0,470000.0,475000.0,465000.0,472500.0,477000.0,499000.0,509000.0,499000.0,509000.0,504000.0,525000.0,525000.0,530000.0,529000.0,525000.0,525000.0,525000.0,509500.0,475000.0,517000.0,504500.0,499000.0,499000.0,469000.0,469000.0,494000.0,499000.0,535000.0,549000.0,525000.0,525000.0,575000.0,525000.0,512000.0,499000.0,499000.0,519000.0,569000.0,699000.0,699000.0,719000.0,699000.0,699000.0,710000.0,827000.0,795000.0,815000.0,850000.0,699000.0,727000.0,725000.0,759000.0,785000.0,759000.0,779000.0,799000.0,799000.0,802000.0,799000.0,750000.0,794499.5,750000.0,780000.0,805000.0,799000.0,789999.0,802000.0,817000.0,797000.0,745000.0,745000.0,725000.0,799000.0,794000.0,750000.0,799000.0,802000.0,799000.0,774000.0,762000.0,774000.0
Manhattan,Manhattan,borough,675000.0,679000.0,675000.0,675000.0,650000.0,650000.0,640000.0,625000.0,625000.0,629000.0,625000.0,625000.0,625000.0,619000.0,619000.0,620000.0,625000.0,629000.0,599000.0,599000.0,615000.0,625000.0,629000.0,615000.0,625000.0,639000.0,649000.0,649000.0,649000.0,645000.0,629000.0,625000.0,649000.0,675000.0,675000.0,669000.0,665000.0,675000.0,690000.0,699000.0,699000.0,699000.0,665000.0,654500.0,677000.0,699000.0,699000.0,685000.0,689000.0,710000.0,707500.0,725000.0,725000.0,747000.0,745000.0,725000.0,749000.0,785000.0,775000.0,799000.0,799000.0,825000.0,835000.0,849000.0,890000.0,890000.0,875000.0,879500.0,950000.0,995000.0,992500.0,999000.0,990000.0,995000.0,995000.0,1029000.0,1089500.0,999000.0,995000.0,975000.0,995000.0,995000.0,990000.0,995000.0,999999.5,1095000.0,1095000.0,1100000.0,1095000.0,1050000.0,999972.5,995000.0,995000.0,999999.0,999999.0,999000.0,995000.0,990000.0,972500.0,995000.0,998000.0,977000.0,935000.0,925000.0,949000.0
Manhattan Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manhattanville,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marble Hill,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marine Park,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maspeth,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melrose,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midtown,Manhattan,neighborhood,814000.0,814000.0,825000.0,899000.0,849500.0,883500.0,837500.0,799000.0,800000.0,799500.0,800000.0,799500.0,795000.0,799500.0,925000.0,950000.0,975000.0,1140000.0,1050000.0,1175000.0,1065000.0,1175000.0,999999.0,995000.0,1150000.0,1147000.0,1147000.0,1100000.0,1075000.0,1087500.0,1087500.0,1087500.0,1075000.0,1150000.0,1149500.0,1149500.0,1037000.0,970000.0,995000.0,995000.0,962500.0,950000.0,962500.0,995000.0,995000.0,995000.0,910000.0,875000.0,910000.0,925000.0,995000.0,1025000.0,970000.0,1100000.0,1097500.0,1100000.0,995000.0,1100000.0,1100000.0,1150000.0,999499.5,1049999.5,1100000.0,999000.0,999000.0,985000.0,925000.0,875000.0,875000.0,985000.0,995000.0,995000.0,962500.0,962500.0,985000.0,985000.0,975000.0,975000.0,940000.0,910000.0,925000.0,939000.0,949000.0,925000.0,937000.0,925000.0,937000.0,949000.0,962500.0,975000.0,975000.0,905000.0,985000.0,970000.0,915000.0,899000.0,925000.0,950000.0,925000.0,960000.0,975000.0,962500.0,865000.0,859000.0,854500.0
Midtown East,Manhattan,neighborhood,575000.0,585000.0,585000.0,589450.0,575000.0,575000.0,550000.0,549000.0,540000.0,545000.0,538000.0,529000.0,540000.0,549000.0,559000.0,559000.0,557000.0,559000.0,559000.0,549000.0,559500.0,572000.0,559000.0,552500.0,550000.0,555000.0,555000.0,569000.0,565000.0,569000.0,565000.0,559000.0,575000.0,595000.0,585000.0,575000.0,577000.0,582500.0,585000.0,598000.0,585000.0,575000.0,575000.0,595000.0,597000.0,599000.0,599000.0,599000.0,595000.0,625000.0,645000.0,649000.0,625000.0,636000.0,625000.0,634000.0,650000.0,666500.0,668500.0,660000.0,675000.0,698000.0,685000.0,685000.0,696500.0,695000.0,699000.0,695000.0,699000.0,739500.0,749000.0,710000.0,749000.0,749000.0,775000.0,788944.0,797000.0,799000.0,789000.0,765000.0,749000.0,775000.0,775000.0,799000.0,814500.0,799000.0,799000.0,779000.0,779000.0,799000.0,800000.0,799000.0,799000.0,795000.0,795000.0,799000.0,795000.0,799500.0,799999.0,760000.0,750000.0,750000.0,749000.0,759000.0,754500.0
Midtown South,Manhattan,neighborhood,509500.0,535000.0,561000.0,567000.0,575000.0,575000.0,560000.0,559500.0,559500.0,535000.0,555000.0,559000.0,539000.0,539000.0,565000.0,539000.0,570000.0,567000.0,549000.0,549000.0,567000.0,567000.0,579000.0,544500.0,550000.0,527500.0,495000.0,500000.0,449000.0,499000.0,499000.0,504500.0,549500.0,550000.0,550000.0,565000.0,580000.0,635000.0,725000.0,687000.0,749500.0,725000.0,725000.0,650000.0,599000.0,550000.0,537500.0,579000.0,619000.0,599000.0,574000.0,525000.0,579000.0,599900.0,699000.0,687000.0,599450.0,650000.0,650000.0,639000.0,627450.0,620000.0,575000.0,550000.0,639500.0,725000.0,837500.0,950000.0,837500.0,650000.0,617500.0,635000.0,687000.0,739000.0,695000.0,670000.0,645000.0,645000.0,744000.0,682000.0,625000.0,625000.0,625000.0,612000.0,574500.0,699000.0,700000.0,599000.0,587000.0,575000.0,587000.0,599000.0,599000.0,595000.0,599000.0,599000.0,599000.0,617000.0,617000.0,699000.0,657000.0,679000.0,679000.0,639499.5,639499.5
Midtown West,Manhattan,neighborhood,492000.0,427000.0,429000.0,435000.0,454000.0,459000.0,469000.0,492000.0,499000.0,469000.0,450000.0,469000.0,454500.0,459000.0,448500.0,425000.0,399497.5,399000.0,434500.0,450000.0,499000.0,449500.0,429000.0,429000.0,450000.0,469000.0,472000.0,482000.0,469000.0,452500.0,430000.0,419000.0,460000.0,495000.0,499000.0,515000.0,520000.0,483750.0,499000.0,489000.0,499450.0,549000.0,535000.0,522000.0,475000.0,459000.0,477500.0,480000.0,489000.0,479000.0,492000.0,410000.0,429000.0,435000.0,422500.0,432000.0,532500.0,490000.0,482000.0,499000.0,537500.0,525000.0,595000.0,587500.0,639500.0,644500.0,499499.5,579000.0,652000.0,650000.0,650000.0,687000.0,695000.0,649500.0,585000.0,625000.0,624000.0,649000.0,669500.0,612000.0,612000.0,549000.0,550000.0,549000.0,500000.0,585000.0,675000.0,725000.0,777000.0,700000.0,587500.0,579000.0,565000.0,579000.0,557000.0,549000.0,549000.0,549000.0,549000.0,575000.0,575000.0,595000.0,550000.0,549000.0,535000.0
