date,rentals,MoM,YoY
1995-01-01,,,
1995-02-01,,,
1995-03-01,,,
1995-04-01,,,
1995-05-01,,,
1995-06-01,,,
1995-07-01,,,
1995-08-01,,,
1995-09-01,,,
1995-10-01,,,
1995-11-01,,,
1995-12-01,,,
1996-01-01,,,
1996-02-01,,,
1996-03-01,,,
1996-04-01,,,
1996-05-01,,,
1996-06-01,,,
1996-07-01,,,
1996-08-01,,,
1996-09-01,,,
1996-10-01,,,
1996-11-01,,,
1996-12-01,,,
1997-01-01,,,
1997-02-01,,,
1997-03-01,,,
1997-04-01,,,
1997-05-01,,,
1997-06-01,,,
1997-07-01,,,
1997-08-01,,,
1997-09-01,,,
1997-10-01,,,
1997-11-01,,,
1997-12-01,,,
1998-01-01,,,
1998-02-01,,,
1998-03-01,,,
1998-04-01,,,
1998-05-01,,,
1998-06-01,,,
1998-07-01,,,
1998-08-01,,,
1998-09-01,,,
1998-10-01,,,
1998-11-01,,,
1998-12-01,,,
1999-01-01,,,
1999-02-01,,,
1999-03-01,,,
1999-04-01,,,
1999-05-01,,,
1999-06-01,,,
1999-07-01,,,
1999-08-01,,,
1999-09-01,,,
1999-10-01,,,
1999-11-01,,,
1999-12-01,,,
2000-01-01,,,
2000-02-01,,,
2000-03-01,,,
2000-04-01,,,
2000-05-01,,,
2000-06-01,,,
2000-07-01,,,
2000-08-01,,,
2000-09-01,,,
2000-10-01,,,
2000-11-01,,,
2000-12-01,,,
2001-01-01,,,
2001-02-01,,,
2001-03-01,,,
2001-04-01,,,
2001-05-01,,,
2001-06-01,,,
2001-07-01,,,
2001-08-01,,,
2001-09-01,,,
2001-10-01,,,
2001-11-01,,,
2001-12-01,,,
2002-01-01,,,
2002-02-01,,,
2002-03-01,,,
2002-04-01,,,
2002-05-01,,,
2002-06-01,,,
2002-07-01,,,
2002-08-01,,,
2002-09-01,,,
2002-10-01,,,
2002-11-01,,,
2002-12-01,,,
2003-01-01,,,
2003-02-01,,,
2003-03-01,,,
2003-04-01,,,
2003-05-01,,,
2003-06-01,,,
2003-07-01,,,
2003-08-01,,,
2003-09-01,,,
2003-10-01,,,
2003-11-01,,,
2003-12-01,,,
2004-01-01,,,
2004-02-01,,,
2004-03-01,,,
2004-04-01,,,
2004-05-01,,,
2004-06-01,,,
2004-07-01,,,
2004-08-01,,,
2004-09-01,,,
2004-10-01,,,
2004-11-01,,,
2004-12-01,,,
2005-01-01,,,
2005-02-01,,,
2005-03-01,,,
2005-04-01,,,
2005-05-01,,,
2005-06-01,,,
2005-07-01,,,
2005-08-01,,,
2005-09-01,,,
2005-10-01,,,
2005-11-01,,,
2005-12-01,,,
2006-01-01,,,
2006-02-01,,,
2006-03-01,,,
2006-04-01,,,
2006-05-01,,,
2006-06-01,,,
2006-07-01,,,
2006-08-01,,,
2006-09-01,,,
2006-10-01,,,
2006-11-01,,,
2006-12-01,,,
2007-01-01,2933.0,,
2007-02-01,2820.0,-0.038527105352881064,
2007-03-01,2816.0,-0.0014184397163120588,
2007-04-01,2836.0,0.007102272727272707,
2007-05-01,2872.0,0.012693935119887145,
2007-06-01,2915.0,0.014972144846796764,
2007-07-01,2955.0,0.013722126929674117,
2007-08-01,3001.0,0.015566835871404505,
2007-09-01,3010.0,0.0029990003332223125,
2007-10-01,2987.0,-0.007641196013289053,
2007-11-01,3046.0,0.01975225979243378,
2007-12-01,3050.0,0.0013131976362441566,
2008-01-01,3034.0,-0.0052459016393442415,0.03443573133310607
2008-02-01,3046.0,0.0039551746868820015,0.08014184397163127
2008-03-01,3045.0,-0.00032829940906109467,0.08132102272727271
2008-04-01,3046.0,0.0003284072249589709,0.07404795486600846
2008-05-01,3050.0,0.0013131976362441566,0.06197771587743728
2008-06-01,3049.0,-0.0003278688524590567,0.045969125214408324
2008-07-01,3042.0,-0.0022958346999015777,0.029441624365482255
2008-08-01,3049.0,0.002301117685733045,0.01599466844385211
2008-09-01,3014.0,-0.011479173499508,0.0013289036544850141
2008-10-01,2969.0,-0.014930325149303258,-0.006026113157013735
2008-11-01,2922.0,-0.0158302458740317,-0.04070912672357185
2008-12-01,2873.0,-0.016769336071184138,-0.058032786885245935
2009-01-01,2830.0,-0.014966933518969716,-0.06723796967699402
2009-02-01,2790.0,-0.014134275618374548,-0.08404464871963235
2009-03-01,2777.0,-0.00465949820788536,-0.08801313628899832
2009-04-01,2753.0,-0.008642419877565755,-0.09619172685489163
2009-05-01,2741.0,-0.004358881220486777,-0.1013114754098361
2009-06-01,2753.0,0.004377964246625288,-0.097081010167268
2009-07-01,2756.0,0.0010897203051216664,-0.09401709401709402
2009-08-01,2770.0,0.005079825834542806,-0.09150541161036407
2009-09-01,2780.0,0.0036101083032491488,-0.07763769077637694
2009-10-01,2779.0,-0.0003597122302158029,-0.06399461098012804
2009-11-01,2759.0,-0.007196833393306901,-0.05578370978781655
