Area,Boro,AreaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
Manhattan Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manhattanville,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marble Hill,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marine Park,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maspeth,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melrose,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midtown,Manhattan,neighborhood,,,,638000.0,,700000.0,625000.0,,635000.0,,,,,,780000.0,,825000.0,,,690000.0,,,,,,,,,,,810000.0,,875000.0,,,815000.0,,,,740000.0,,,,770000.0,675000.0,727000.0,,901000.0,,725000.0,,,,,1264250.0,,,,,,,,885000.0,,1100000.0,642500.0,,,1048750.0,,,700000.0,,,,,,,,,,,,,,,,700000.0,825000.0,,,888750.0,,,,,,,,,,,,,
Midtown East,Manhattan,neighborhood,547500.0,468750.0,467500.0,540000.0,540000.0,493654.0,557427.5,565000.0,493329.0,552500.0,570000.0,545000.0,540000.0,540000.0,495000.0,500000.0,487000.0,560000.0,489825.0,520000.0,540850.0,517500.0,425000.0,483000.0,485000.0,493650.0,530000.0,525000.0,522000.0,482000.0,575000.0,571250.0,516250.0,517500.0,485000.0,521250.0,472500.0,479000.0,540000.0,540000.0,552500.0,517500.0,585000.0,579000.0,600000.0,540000.0,595000.0,577500.0,610000.0,617500.0,530000.0,535000.0,610000.0,604011.0,610000.0,589375.0,539500.0,565000.0,599500.0,585000.0,562500.0,565000.0,610000.0,616500.0,562500.0,645000.0,582500.0,670000.0,555000.0,605000.0,587500.0,625000.0,532250.0,627500.0,640000.0,594000.0,667000.0,597500.0,635000.0,640000.0,640000.0,636406.0,585000.0,599000.0,635000.0,670000.0,585000.0,670000.0,665000.0,682350.0,751000.0,664727.0,620000.0,624000.0,717966.0,675000.0,660000.0,775000.0,745000.0,686209.0,636250.0,623000.0,698000.0,711750.0,672500.0
Midtown South,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463250.0,,,,,,519500.0,,,,,,,,,,,,,,,,545000.0,,,,,,,,,,,,,,581000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610000.0
Midtown West,Manhattan,neighborhood,574750.0,,382500.0,345000.0,462481.0,339700.5,,,354563.0,,,469000.0,437250.0,376267.5,387500.0,423500.0,,380000.0,371250.0,285000.0,,,305000.0,,,335000.0,,421222.5,402000.0,450000.0,507250.0,440000.0,440000.0,376000.0,335000.0,496000.0,364000.0,457000.0,530000.0,420000.0,485000.0,655000.0,665052.5,480000.0,387350.0,628750.0,415000.0,,401944.0,369500.0,485000.0,417500.0,489896.0,488150.5,447045.0,511940.5,490000.0,404004.0,499000.0,492500.0,485000.0,335000.0,,520000.0,340000.0,445000.0,495000.0,585000.0,346000.0,517500.0,,455000.0,,,565000.0,638294.0,502000.0,496000.0,700000.0,640000.0,,465000.0,497500.0,,,640000.0,,595000.0,500000.0,630000.0,,443000.0,645000.0,529000.0,,,621132.0,485000.0,429000.0,469000.0,600000.0,545000.0,482500.0,593750.0,
Midwood,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187500.0,,,,,,,,,167925.0,122250.0,,,,,,,,,272000.0,,,,,,,,,,,,,,255000.0,,215000.0,189000.0,,,,,,,,,,,230000.0,,,,,,,,,,,210000.0,,262500.0,,,,,,,,,,,,,
Mill Basin,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morningside Heights,Manhattan,neighborhood,,490000.0,,,728285.0,549500.0,,401000.0,,,,,,,502500.0,,,630000.0,,505000.0,450000.0,,,,,,485000.0,,,556000.0,464250.0,500000.0,395000.0,,,439000.0,,405000.0,,,445000.0,632500.0,485000.0,465000.0,597750.0,469000.0,460000.0,460000.0,,,,482250.0,,476250.0,674000.0,523750.0,500000.0,,,592500.0,,,,483325.0,,,648000.0,,625000.0,915000.0,,660000.0,642500.0,,574000.0,,875000.0,705000.0,,725000.0,,615000.0,,540305.5,,,,,615000.0,775000.0,,,725000.0,842500.0,,620000.0,,,,,790000.0,,,715000.0,
Morris Heights,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morris Park,Bronx,neighborhood,,,,,,120500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morrisania,Bronx,neighborhood,,,,,,,,,,,,,,,,,,26000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mott Haven,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYC,,city,345000.0,355000.0,345000.0,332296.0,345000.0,325000.0,410000.0,447000.0,360000.0,370000.0,340000.0,385000.0,360000.0,320000.0,330000.0,360000.0,370000.0,345000.0,379750.0,380000.0,397500.0,350000.0,311750.0,290000.0,327500.0,340000.0,337500.0,355000.0,385000.0,390000.0,435000.0,389000.0,400000.0,390000.0,376532.0,425000.0,330000.0,325000.0,343700.0,385000.0,365500.0,419000.0,425000.0,425000.0,365000.0,375000.0,310000.0,340000.0,367000.0,352000.0,350000.0,365000.0,399000.0,430000.0,410000.0,419000.0,365000.0,360000.0,352450.0,360000.0,375000.0,364164.0,375000.0,410000.0,390000.0,435000.0,422500.0,415000.0,400000.0,385000.0,360000.0,344500.0,420000.0,375000.0,364216.0,379500.0,398500.0,430000.0,440000.0,425000.0,390000.0,405500.0,380000.0,375000.0,405000.0,395000.0,395000.0,415000.0,443000.0,485000.0,502500.0,470500.0,431225.0,425000.0,410000.0,435000.0,450000.0,410000.0,450000.0,435000.0,450000.0,440000.0,470000.0,495500.0,487500.0
New Hyde Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nolita,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34500.0,,,
North Brooklyn,Brooklyn,submarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Corona,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeast Queens,Queens,submarket,200000.0,200000.0,200000.0,208000.0,190000.0,197500.0,200000.0,198000.0,176000.0,210000.0,197000.0,188500.0,190735.0,195000.0,191000.0,193000.0,186172.0,188000.0,205500.0,200000.0,212750.0,184000.0,189000.0,187000.0,181000.0,177500.0,185000.0,180712.0,187000.0,195000.0,210000.0,177000.0,190000.0,188500.0,188000.0,195500.0,185000.0,185000.0,185000.0,178000.0,187000.0,185000.0,186000.0,195500.0,194000.0,197500.0,190000.0,188000.0,194000.0,200000.0,187500.0,187500.0,186000.0,195000.0,210000.0,200000.0,215000.0,200000.0,200000.0,195000.0,215500.0,206000.0,200000.0,200000.0,205000.0,215000.0,197500.0,218000.0,220000.0,226750.0,210000.0,210000.0,223250.0,215000.0,201500.0,212000.0,219250.0,225000.0,230000.0,225000.0,225000.0,240000.0,231600.0,226041.5,236000.0,220000.0,225000.0,240800.0,251000.0,260598.0,258700.0,254950.0,256000.0,257500.0,257182.5,265000.0,240000.0,262000.0,270000.0,270000.0,261567.5,280000.0,292796.5,295000.0,278462.5
Northwest Brooklyn,Brooklyn,submarket,533750.0,460000.0,396500.0,397000.0,442500.0,385000.0,586500.0,460000.0,224282.0,445000.0,400000.0,411125.0,489500.0,450000.0,400000.0,465000.0,460000.0,371594.5,447500.0,441000.0,466375.0,374500.0,384500.0,444000.0,334924.0,447500.0,347630.0,415000.0,456500.0,455000.0,493271.0,367000.0,563750.0,482500.0,401625.0,440630.5,470500.0,425000.0,457500.0,462500.0,428894.0,500000.0,540000.0,412000.0,460000.0,475000.0,475000.0,407500.0,440000.0,442000.0,499900.0,422500.0,552500.0,512615.0,544500.0,500000.0,600000.0,487500.0,500000.0,537500.0,550000.0,568500.0,585000.0,632500.0,475000.0,681000.0,620000.0,665000.0,633500.0,539000.0,709500.0,650000.0,555500.0,545000.0,537000.0,622000.0,525000.0,624288.0,669000.0,655794.0,610000.0,599000.0,820000.0,580000.0,651000.0,590000.0,610000.0,630000.0,702500.0,725000.0,715000.0,725000.0,685500.0,645000.0,713500.0,707500.0,767500.0,815000.0,706059.0,650000.0,793500.0,810000.0,832500.0,722507.5,685000.0
Northwest Queens,Queens,submarket,280000.0,185000.0,250000.0,200000.0,240000.0,205000.0,234320.0,,238500.0,229500.0,168000.0,246717.0,240914.0,180200.0,188000.0,201210.5,220000.0,212940.0,,220875.0,220150.0,,271750.0,287500.0,229500.0,223200.0,193154.5,230121.0,210500.0,216000.0,218750.0,240000.0,212430.0,236750.0,265500.0,257500.0,235142.0,222500.0,225000.0,233930.5,200000.0,266855.0,270250.0,287500.0,263793.0,245000.0,228005.0,273000.0,270000.0,200000.0,274500.0,234381.0,273925.0,309590.0,248683.5,279792.0,255750.0,240000.0,260664.5,290261.0,260664.0,250967.0,309500.0,309000.0,352450.0,267566.0,290000.0,282809.0,352450.0,330000.0,304107.0,275000.0,280000.0,290000.0,354173.5,287630.0,275000.0,277406.0,289600.0,326268.0,343389.0,349239.0,353000.0,342000.0,351977.0,422500.0,329000.0,280000.0,324000.0,375000.0,377500.0,360000.0,315000.0,361465.5,349239.0,386377.0,372500.0,349239.0,320512.0,338000.0,377000.0,325000.0,326500.0,421250.0,388812.5
Norwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland Gardens,Queens,neighborhood,186000.0,,185500.0,215000.0,220000.0,210000.0,171250.0,223000.0,186000.0,234000.0,201000.0,162000.0,,211000.0,195000.0,224000.0,216000.0,205000.0,,203750.0,219923.5,156500.0,196000.0,178500.0,165000.0,195000.0,205000.0,,212829.5,213159.0,220000.0,172000.0,208620.0,209000.0,200823.0,207600.0,175000.0,205000.0,182500.0,215000.0,168750.0,170000.0,199420.0,208100.0,165000.0,165000.0,207600.0,200000.0,207500.0,190000.0,207200.0,210450.0,182500.0,215000.0,221190.0,209939.0,207000.0,210446.0,173000.0,213500.0,187000.0,209760.0,202160.0,212978.0,201985.0,200772.0,208500.0,211489.0,200250.0,189000.0,219300.0,194000.0,235000.0,215000.0,177250.0,218669.5,214880.5,201000.0,232500.0,231000.0,216500.0,190000.0,237300.0,193000.0,210000.0,204500.0,235000.0,198000.0,248000.0,257000.0,288000.0,257500.0,258500.0,241500.0,212500.0,247500.0,249000.0,,261500.0,230000.0,245000.0,253500.0,300000.0,300000.0,299000.0
Ocean Parkway,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137000.0,,,,,,,,,,,,,,,,,,262500.0,,,,,,250000.0,,,,,,,268750.0,,,,,,,,
Old Mill Basin,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ozone Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Slope,Brooklyn,neighborhood,573750.0,576000.0,380000.0,512000.0,518500.0,618000.0,780000.0,679000.0,630000.0,585000.0,605000.0,639400.0,675000.0,602000.0,500000.0,556000.0,542000.0,582500.0,730000.0,500000.0,730000.0,612000.0,630000.0,457500.0,485000.0,536000.0,501000.0,422500.0,590000.0,740000.0,655000.0,658500.0,700000.0,725000.0,542500.0,652500.0,582500.0,585000.0,551005.5,595000.0,795000.0,662000.0,730000.0,750000.0,716500.0,614750.0,785000.0,705000.0,610000.0,690000.0,742250.0,616500.0,638534.5,750000.0,798250.0,740250.0,648500.0,600000.0,725000.0,743000.0,729000.0,760000.0,527500.0,575000.0,690000.0,777500.0,845000.0,680000.0,747500.0,799225.0,845000.0,950000.0,792500.0,853000.0,572500.0,805200.0,472450.0,760000.0,758500.0,917500.0,,829035.0,910000.0,630995.0,589000.0,555540.0,1100000.0,900000.0,959500.0,990000.0,870000.0,782500.0,941000.0,902500.0,907000.0,965500.0,712500.0,635000.0,967500.0,900000.0,930000.0,766000.0,974500.0,826000.0,1010000.0
Parkchester,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelham Bay,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelham Gardens,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelham Parkway,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pomonok,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Port Morris,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prospect Heights,Brooklyn,neighborhood,,,,,495000.0,411000.0,,,,,,,,,449750.0,437000.0,,595000.0,,,362250.0,324000.0,,545000.0,445000.0,570250.0,,,,497500.0,614750.0,430000.0,,559019.0,366000.0,,569000.0,,737528.0,,,415000.0,915000.0,550000.0,653500.0,565000.0,,682500.0,,530000.0,,,704000.0,536000.0,,,446500.0,705000.0,645000.0,692500.0,,800000.0,615000.0,,,695285.5,,731500.0,,,565000.0,,,,,,,870000.0,,,629500.0,,,,930000.0,818000.0,,,,626875.0,901000.0,,696000.0,549500.0,,,,,,,,950000.0,,935500.0,
Prospect Lefferts Gardens,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prospect Park,Brooklyn,submarket,437500.0,520000.0,400000.0,510000.0,503500.0,513250.0,690000.0,585750.0,442500.0,480000.0,395000.0,554776.0,491197.5,470750.0,445000.0,492500.0,480000.0,485000.0,607156.0,440000.0,422500.0,525000.0,532500.0,450000.0,457500.0,432250.0,462500.0,417000.0,499000.0,486000.0,622000.0,484000.0,599000.0,559019.0,420000.0,595000.0,570750.0,395000.0,484197.5,477500.0,548750.0,520000.0,610000.0,575000.0,633500.0,545000.0,514750.0,650000.0,515000.0,599000.0,695000.0,594000.0,575000.0,550000.0,672000.0,640000.0,520000.0,595000.0,557500.0,590000.0,521500.0,749000.0,585915.5,475000.0,546850.0,652000.0,799000.0,660000.0,730000.0,684000.0,650000.0,740000.0,706000.0,795000.0,560000.0,699000.0,510000.0,712000.0,717500.0,746000.0,660250.0,770285.0,750000.0,640000.0,695000.0,622500.0,775000.0,823000.0,794631.5,822500.0,865000.0,750000.0,835395.0,679034.0,855000.0,752500.0,660931.0,645250.0,900000.0,705500.0,732000.0,783000.0,865000.0,795000.0,965000.0
Prospect Park South,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queens,Queens,borough,195000.0,189500.0,200000.0,208000.0,198500.0,198000.0,190000.0,195000.0,187000.0,204000.0,192750.0,190000.0,190000.0,195000.0,187000.0,188000.0,196875.0,190000.0,190000.0,195000.0,202000.0,181000.0,189000.0,180000.0,180000.0,186000.0,182000.0,175000.0,183000.0,194508.0,195000.0,185000.0,194000.0,195000.0,193458.0,190000.0,185000.0,180000.0,186000.0,190000.0,196840.0,189618.0,195000.0,204500.0,199999.0,200000.0,204000.0,190000.0,190000.0,205000.0,190000.0,199500.0,200000.0,200000.0,212690.0,205000.0,224000.0,200000.0,210000.0,209880.0,215500.0,210000.0,210000.0,215000.0,214000.0,223000.0,214000.0,235000.0,230000.0,231500.0,229000.0,217600.0,235000.0,225900.0,215000.0,225000.0,235500.0,235000.0,239000.0,240000.0,235000.0,260000.0,248900.0,250000.0,245000.0,241000.0,246000.0,259000.0,258500.0,274000.0,279000.0,270000.0,265000.0,270675.5,273000.0,275000.0,275000.0,285000.0,285000.0,285125.0,279000.0,285000.0,295900.0,295000.0,285000.0
Queens Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queensboro Hill,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
