date,sales,MoM,YoY
1995-01-01,,,
1995-02-01,,,
1995-03-01,,,
1995-04-01,,,
1995-05-01,,,
1995-06-01,,,
1995-07-01,,,
1995-08-01,,,
1995-09-01,,,
1995-10-01,,,
1995-11-01,,,
1995-12-01,,,
1996-01-01,,,
1996-02-01,,,
1996-03-01,,,
1996-04-01,,,
1996-05-01,,,
1996-06-01,,,
1996-07-01,,,
1996-08-01,,,
1996-09-01,,,
1996-10-01,,,
1996-11-01,,,
1996-12-01,,,
1997-01-01,,,
1997-02-01,,,
1997-03-01,,,
1997-04-01,,,
1997-05-01,,,
1997-06-01,,,
1997-07-01,,,
1997-08-01,,,
1997-09-01,,,
1997-10-01,,,
1997-11-01,,,
1997-12-01,,,
1998-01-01,,,
1998-02-01,,,
1998-03-01,,,
1998-04-01,,,
1998-05-01,,,
1998-06-01,,,
1998-07-01,,,
1998-08-01,,,
1998-09-01,,,
1998-10-01,,,
1998-11-01,,,
1998-12-01,,,
1999-01-01,,,
1999-02-01,,,
1999-03-01,,,
1999-04-01,,,
1999-05-01,,,
1999-06-01,,,
1999-07-01,,,
1999-08-01,,,
1999-09-01,,,
1999-10-01,,,
1999-11-01,,,
1999-12-01,,,
2000-01-01,,,
2000-02-01,,,
2000-03-01,,,
2000-04-01,,,
2000-05-01,,,
2000-06-01,,,
2000-07-01,,,
2000-08-01,,,
2000-09-01,,,
2000-10-01,,,
2000-11-01,,,
2000-12-01,,,
2001-01-01,,,
2001-02-01,,,
2001-03-01,,,
2001-04-01,,,
2001-05-01,,,
2001-06-01,,,
2001-07-01,,,
2001-08-01,,,
2001-09-01,,,
2001-10-01,,,
2001-11-01,,,
2001-12-01,,,
2002-01-01,,,
2002-02-01,,,
2002-03-01,,,
2002-04-01,,,
2002-05-01,,,
2002-06-01,,,
2002-07-01,,,
2002-08-01,,,
2002-09-01,,,
2002-10-01,,,
2002-11-01,,,
2002-12-01,,,
2003-01-01,,,
2003-02-01,,,
2003-03-01,,,
2003-04-01,,,
2003-05-01,,,
2003-06-01,,,
2003-07-01,,,
2003-08-01,,,
2003-09-01,,,
2003-10-01,,,
2003-11-01,,,
2003-12-01,,,
2004-01-01,,,
2004-02-01,,,
2004-03-01,,,
2004-04-01,,,
2004-05-01,,,
2004-06-01,,,
2004-07-01,,,
2004-08-01,,,
2004-09-01,,,
2004-10-01,,,
2004-11-01,,,
2004-12-01,,,
2005-01-01,462240.0,,
2005-02-01,473016.0,0.02331256490134992,
2005-03-01,464202.0,-0.01863361915875994,
2005-04-01,485435.0,0.045740862814033445,
2005-05-01,513321.0,0.057445384036997726,
2005-06-01,483641.0,-0.05781957098969259,
2005-07-01,516655.0,0.0682613756898196,
2005-08-01,522173.0,0.010680241166735938,
2005-09-01,542834.0,0.039567346454144614,
2005-10-01,550413.0,0.0139619110077851,
2005-11-01,531668.0,-0.03405624503781701,
2005-12-01,524146.0,-0.014147926901750707,
2006-01-01,503557.0,-0.0392810400155682,0.08938430252682594
2006-02-01,540853.0,0.07406510087239382,0.1434137534459723
2006-03-01,516856.0,-0.04436880261364917,0.11342906751802007
2006-04-01,552217.0,0.0684155741637904,0.13757145652868052
2006-05-01,568397.0,0.029300075875968945,0.10729348692143903
2006-06-01,582189.0,0.02426473046127975,0.20376270828982657
2006-07-01,601175.0,0.032611402826229874,0.16359079075979133
2006-08-01,621706.0,0.03415145340375103,0.1906130726789781
2006-09-01,617971.0,-0.00600766278594711,0.13841616405752033
2006-10-01,608542.0,-0.015257997543574042,0.10560978755952344
2006-11-01,619955.0,0.018754662784162823,0.16605663684855965
2006-12-01,617759.0,-0.0035421925784936414,0.1786010004845977
2007-01-01,598749.0,-0.03077251808553172,0.18903917530686698
2007-02-01,590031.0,-0.014560358347153857,0.09092673979805976
2007-03-01,587978.0,-0.0034794781969083033,0.13760505827541913
2007-04-01,598333.0,0.01761120314025355,0.08351064889346027
2007-05-01,610246.0,0.019910317498784025,0.07362635622636993
2007-06-01,607533.0,-0.004445748108140024,0.04353225498935909
2007-07-01,616996.0,0.015576108622906037,0.02631679627396344
2007-08-01,632091.0,0.024465312579011966,0.0167040369563749
2007-09-01,614015.0,-0.028597148195433908,-0.006401594896847884
2007-10-01,610857.0,-0.005143196827439023,0.003804174568065921
2007-11-01,623217.0,0.020233868155722146,0.005261672218144886
2007-12-01,607775.0,-0.024777886354191203,-0.016161642323300862
2008-01-01,589881.0,-0.02944181646168398,-0.01481088068623082
2008-02-01,623345.0,0.05673008623773268,0.05646144016161858
2008-03-01,599003.0,-0.03905060600470045,0.01875070155686087
2008-04-01,565467.0,-0.05598636400819357,-0.05492927851213292
2008-05-01,577737.0,0.021698878979675262,-0.05327195917711869
2008-06-01,575740.0,-0.0034565901093404072,-0.052331313689955916
2008-07-01,581814.0,0.010549900996977835,-0.0570214393610331
2008-08-01,588713.0,0.011857741477516948,-0.06862619464602404
