date,rentals,MoM,YoY
1995-01-01,,,
1995-02-01,,,
1995-03-01,,,
1995-04-01,,,
1995-05-01,,,
1995-06-01,,,
1995-07-01,,,
1995-08-01,,,
1995-09-01,,,
1995-10-01,,,
1995-11-01,,,
1995-12-01,,,
1996-01-01,,,
1996-02-01,,,
1996-03-01,,,
1996-04-01,,,
1996-05-01,,,
1996-06-01,,,
1996-07-01,,,
1996-08-01,,,
1996-09-01,,,
1996-10-01,,,
1996-11-01,,,
1996-12-01,,,
1997-01-01,,,
1997-02-01,,,
1997-03-01,,,
1997-04-01,,,
1997-05-01,,,
1997-06-01,,,
1997-07-01,,,
1997-08-01,,,
1997-09-01,,,
1997-10-01,,,
1997-11-01,,,
1997-12-01,,,
1998-01-01,,,
1998-02-01,,,
1998-03-01,,,
1998-04-01,,,
1998-05-01,,,
1998-06-01,,,
1998-07-01,,,
1998-08-01,,,
1998-09-01,,,
1998-10-01,,,
1998-11-01,,,
1998-12-01,,,
1999-01-01,,,
1999-02-01,,,
1999-03-01,,,
1999-04-01,,,
1999-05-01,,,
1999-06-01,,,
1999-07-01,,,
1999-08-01,,,
1999-09-01,,,
1999-10-01,,,
1999-11-01,,,
1999-12-01,,,
2000-01-01,,,
2000-02-01,,,
2000-03-01,,,
2000-04-01,,,
2000-05-01,,,
2000-06-01,,,
2000-07-01,,,
2000-08-01,,,
2000-09-01,,,
2000-10-01,,,
2000-11-01,,,
2000-12-01,,,
2001-01-01,,,
2001-02-01,,,
2001-03-01,,,
2001-04-01,,,
2001-05-01,,,
2001-06-01,,,
2001-07-01,,,
2001-08-01,,,
2001-09-01,,,
2001-10-01,,,
2001-11-01,,,
2001-12-01,,,
2002-01-01,,,
2002-02-01,,,
2002-03-01,,,
2002-04-01,,,
2002-05-01,,,
2002-06-01,,,
2002-07-01,,,
2002-08-01,,,
2002-09-01,,,
2002-10-01,,,
2002-11-01,,,
2002-12-01,,,
2003-01-01,,,
2003-02-01,,,
2003-03-01,,,
2003-04-01,,,
2003-05-01,,,
2003-06-01,,,
2003-07-01,,,
2003-08-01,,,
2003-09-01,,,
2003-10-01,,,
2003-11-01,,,
2003-12-01,,,
2004-01-01,,,
2004-02-01,,,
2004-03-01,,,
2004-04-01,,,
2004-05-01,,,
2004-06-01,,,
2004-07-01,,,
2004-08-01,,,
2004-09-01,,,
2004-10-01,,,
2004-11-01,,,
2004-12-01,,,
2005-01-01,,,
2005-02-01,,,
2005-03-01,,,
2005-04-01,,,
2005-05-01,,,
2005-06-01,,,
2005-07-01,,,
2005-08-01,,,
2005-09-01,,,
2005-10-01,,,
2005-11-01,,,
2005-12-01,,,
2006-01-01,,,
2006-02-01,,,
2006-03-01,,,
2006-04-01,,,
2006-05-01,,,
2006-06-01,,,
2006-07-01,,,
2006-08-01,,,
2006-09-01,,,
2006-10-01,,,
2006-11-01,,,
2006-12-01,,,
2007-01-01,1673.0,,
2007-02-01,1612.0,-0.03646144650328753,
2007-03-01,1605.0,-0.004342431761786614,
2007-04-01,1610.0,0.0031152647975076775,
2007-05-01,1594.0,-0.009937888198757738,
2007-06-01,1525.0,-0.04328732747804265,
2007-07-01,1568.0,0.028196721311475326,
2007-08-01,1651.0,0.05293367346938771,
2007-09-01,1652.0,0.0006056935190792423,
2007-10-01,1696.0,0.026634382566586012,
2007-11-01,1689.0,-0.004127358490566002,
2007-12-01,1701.0,0.007104795737122638,
2008-01-01,1736.0,0.020576131687242816,0.03765690376569042
2008-02-01,1721.0,-0.008640552995391682,0.06761786600496289
2008-03-01,1701.0,-0.01162115049389889,0.059813084112149584
2008-04-01,1737.0,0.021164021164021163,0.07888198757763965
2008-05-01,1732.0,-0.0028785261945883933,0.0865746549560853
2008-06-01,1744.0,0.006928406466512715,0.14360655737704908
2008-07-01,1758.0,0.008027522935779796,0.12117346938775508
2008-08-01,1753.0,-0.0028441410693970104,0.06178073894609337
2008-09-01,1735.0,-0.01026811180832854,0.05024213075060535
2008-10-01,1721.0,-0.008069164265129714,0.01474056603773577
2008-11-01,1692.0,-0.01685066821615344,0.001776198934280604
2008-12-01,1684.0,-0.004728132387706863,-0.009994121105232234
2009-01-01,1665.0,-0.01128266033254155,-0.040898617511520685
2009-02-01,1633.0,-0.019219219219219208,-0.051133062173155164
2009-03-01,1619.0,-0.008573178199632547,-0.04820693709582602
2009-04-01,1589.0,-0.018529956763434163,-0.08520437535981573
2009-05-01,1591.0,0.0012586532410321372,-0.0814087759815243
2009-06-01,1595.0,0.0025141420490257804,-0.08543577981651373
2009-07-01,1618.0,0.014420062695924774,-0.07963594994311718
2009-08-01,1603.0,-0.009270704573547617,-0.0855675984027382
2009-09-01,1582.0,-0.013100436681222738,-0.08818443804034581
2009-10-01,1594.0,0.007585335018963413,-0.073794305636258
2009-11-01,1581.0,-0.008155583437892133,-0.06560283687943258
