Area,Boro,AreaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
East Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Flatbush,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.0,,,1672.5,1650.0,1600.0,1600.0,1525.0,1550.0,1650.0,1650.0,1750.0,1537.5,1400.0,1400.0,1400.0,1400.0,1400.0,1450.0,1550.0,1595.0,1795.0,1795.0,1850.0,1897.5,2000.0,1895.0,1800.0,1800.0,1800.0,1872.5,1797.5,1795.0,1795.0,1795.0,1850.0,1900.0,1900.0,1900.0,1850.0,1850.0,1900.0,1987.0,2000.0,1950.0,1900.0,1995.0,2000.0,2087.0,1995.0,1962.5,2000.0,2090.0,2100.0,2100.0,2050.0,2000.0,2000.0,2000.0,2025.0,2100.0,2150.0
East Harlem,Manhattan,neighborhood,1975.0,1975.0,2000.0,2000.0,1975.0,1975.0,2247.5,2295.0,2395.0,2395.0,2429.0,2300.0,2175.0,2200.0,2225.0,2000.0,2000.0,2195.0,2050.0,1990.0,2100.0,2100.0,1995.0,2125.0,2300.0,2366.0,2300.0,2200.0,2200.0,2195.0,2250.0,2250.0,2297.5,2325.0,2350.0,2400.0,2400.0,2400.0,2495.0,2475.0,2400.0,2455.0,2500.0,2400.0,2380.5,2200.0,2200.0,2190.0,2199.0,2250.0,2366.0,2350.0,2350.0,2285.0,2200.0,2200.0,2250.0,2200.0,2200.0,2200.0,2200.0,2300.0,2299.0,2400.0,2400.0,2400.0,2437.5,2400.0,2399.0,2455.0,2455.0,2400.0,2400.0,2450.0,2400.0,2455.0,2500.0,2500.0,2500.0,2500.0,2500.0,2495.0,2500.0,2512.5,2582.5,2600.0,2595.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2450.0,2475.0,2450.0,2450.0,2450.0,2400.0,2492.5,2495.0,2495.0,2475.0,2500.0
East New York,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.5,1345.0,1350.0,,,,1400.0,1375.0,,1350.0,1350.0,1350.0,1350.0,1400.0,1497.5,1575.0,1550.0,1600.0,1514.0,1532.0,1600.0,1600.0,,1550.0,1600.0,1572.5,1575.0,1600.0,1600.0,1575.0,1687.5,1625.0,1675.0,1685.0,1675.0,1650.0,1674.5,1700.0,1700.0,1700.0,1725.0,1750.0,1825.0,1800.0,1799.0,1799.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1850.0,1850.0,1850.0,1825.0,1795.0,1825.0,1800.0,1800.0,1850.0,1850.0,1850.0,1900.0,1900.0,1924.5,1900.0,1900.0,1957.5
East Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Village,Manhattan,neighborhood,2900.0,2975.0,2995.0,2900.0,2800.0,2800.0,2800.0,2950.0,3495.0,3075.0,3000.0,2995.0,3075.0,2995.0,3150.0,3025.0,3100.0,3000.0,3097.5,3347.5,3550.0,3500.0,3772.5,3500.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3272.5,3395.0,3400.0,3500.0,3500.0,3525.0,3695.0,3633.0,3633.0,3300.0,3450.0,3400.0,3300.0,3300.0,3300.0,3359.5,3400.0,3395.0,3395.0,3395.0,3500.0,3495.0,3400.0,3400.0,3495.0,3495.0,3497.5,3500.0,3400.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3490.0,3400.0,3450.0,3425.0,3482.5,3400.0,3337.5,3495.0,3450.0,3595.0,3625.0,3590.0,3599.0,3595.0,3550.0,3495.0,3495.0,3500.0,3477.0,3437.5,3495.0,3500.0,3595.0,3600.0,3500.0,3497.0,3450.0,3333.0,3300.0,3285.0,3397.5,3462.0,3600.0,3550.0,3595.0,3600.0,3600.0,3550.0,3600.0,3590.0
Eastchester,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edenwald,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,,,,2200.0,,,,,,,,,,,,,2350.0,2525.0,1950.0,2075.0,2150.0,2165.0,,,,,2000.0,1975.0,2375.0,2237.5,2100.0,2095.0,2150.0,2072.5,2175.0,2399.0,2073.0,2097.5,2350.0,2395.0,2300.0,2462.5,2200.0,2325.0,2000.0,1977.5,2050.0,1995.0,2050.0,2299.5,2175.0,2149.5,2150.0,2200.0,2200.0,2200.0,2155.0,2197.5,2155.0,2155.0,2155.0,1950.0,1950.0,1935.0,2050.0,2050.0,2000.0,2154.0,2150.0,2300.0
Financial District,Manhattan,neighborhood,4375.0,4475.0,4050.0,4300.0,4500.0,4357.5,4695.0,4600.0,4676.0,4500.0,4675.0,4474.0,4825.0,5362.5,5262.5,5345.0,5200.0,5215.0,5092.5,4697.5,4565.0,4500.0,4500.0,4495.0,4550.0,4792.5,4950.0,5100.0,4925.0,4800.0,4800.0,4875.0,4950.0,4800.0,4950.0,4875.0,4795.0,4950.0,4867.5,4795.0,4500.0,4600.0,4995.0,4997.5,4835.0,4595.0,4895.0,4795.0,4895.0,4895.0,4927.0,4995.0,5000.0,5314.0,5000.0,5115.0,5250.0,5083.5,4995.0,5050.0,5450.0,5500.0,5456.5,5750.0,5695.0,5350.0,5100.0,5195.0,5285.0,5100.0,5090.0,5400.0,5430.0,5442.0,5446.0,5500.0,5400.0,5450.0,5500.0,5297.5,5295.0,5169.0,5000.0,5141.0,5218.0,5295.0,5162.5,5316.0,5455.0,5475.0,5450.0,5300.0,5000.0,4923.5,4936.0,4990.0,4950.0,5029.5,4997.5,4700.0,5369.0,5360.0,5418.5,5285.0,5360.0
Flatbush,Brooklyn,neighborhood,,,,,,,,,,,,,,,,2050.0,2100.0,2050.0,1600.0,,,,,,,,,,,,,,,,,,,,1547.5,1450.0,1600.0,1708.0,1708.0,1823.0,1823.0,1850.0,1925.0,1750.0,1750.0,1800.0,1742.5,1600.0,1612.5,1797.5,1887.5,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1850.0,1900.0,1900.0,1900.0,1950.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1897.0,2000.0,1975.0,1997.0,1997.0,2000.0,1995.0,1997.5,1999.0,1900.0,1900.0,1900.0,1925.0,1950.0,1975.0,2000.0,2099.0,2100.0,2099.0,2050.0,1999.5,1990.0,2050.0,2100.0,2100.0,2095.0,2050.0,2100.0,2100.0,2195.0,2200.0
Flatiron,Manhattan,neighborhood,5900.0,5729.0,5995.0,5729.0,6875.0,6500.0,5895.0,5995.0,5975.0,6050.0,6500.0,6800.0,6925.0,7200.0,7000.0,6400.0,6550.0,6700.0,6800.0,6000.0,6000.0,6500.0,6822.5,6595.0,6500.0,7000.0,7337.5,6650.0,6200.0,6500.0,6600.0,6825.0,6775.0,6850.0,6872.5,6895.0,6982.5,6500.0,6500.0,6595.0,6600.0,7197.5,7000.0,7195.0,7372.5,7464.0,7116.0,6972.0,6847.0,6532.0,6868.0,7700.0,7725.0,7690.0,7500.0,7427.5,7240.0,7240.0,6995.0,6995.0,7200.0,7347.5,7500.0,7500.0,7985.0,7710.0,7718.5,7785.0,7500.0,7631.5,7500.0,7500.0,7500.0,7270.0,7075.0,7146.5,6652.5,7262.5,6997.5,7097.5,7300.0,7000.0,7000.0,7000.0,7079.0,7498.0,7350.0,7500.0,7372.5,7308.5,6551.0,6948.0,6995.0,6995.0,7497.5,7667.5,7085.0,7190.0,7435.0,7400.0,7500.0,7500.0,7225.5,7328.5,7064.5
Flatlands,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floral Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flushing,Queens,neighborhood,,,,,,,,,,,,,,,,,1750.0,,,,,,,,,,,,1665.0,,1657.5,1665.0,1687.5,,1850.0,,1597.5,1650.0,1850.0,1795.0,1797.5,1850.0,2150.0,2000.0,2000.0,2000.0,,2025.0,2050.0,2400.0,1950.0,1950.0,1950.0,1975.0,2122.5,2175.0,2000.0,2117.5,2100.0,2100.0,2050.0,2050.0,1972.5,2150.0,2100.0,2000.0,2000.0,2100.0,2125.0,2050.0,2090.0,2095.0,2100.0,2125.0,2250.0,2175.0,2250.0,2270.0,2282.5,2250.0,2100.0,2250.0,2150.0,2200.0,2250.0,2250.0,2224.5,2250.0,2297.5,2400.0,2500.0,2395.0,2325.0,2325.0,2108.0,2100.0,2287.5,2300.0,2300.0,2300.0,2300.0,2297.0,2312.5,2395.0,2174.5
Fordham,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.0,,,,,,,1500.0,1525.0,1462.5,1450.0,1600.0,1650.0,,,1700.0,1595.0,1625.0,1650.0,1650.0,,,,1700.0,,1650.0,1650.0,1700.0,,1750.0,1900.0,1960.0,,2050.0,,,,,1747.0,,1800.0,1850.0,,1900.0,1900.0,1900.0
Forest Hills,Queens,neighborhood,2100.0,2100.0,2100.0,2100.0,2050.0,2100.0,2050.0,2100.0,2100.0,2075.0,2050.0,1997.5,1995.0,2100.0,2100.0,2200.0,2450.0,2550.0,2350.0,2450.0,2500.0,2500.0,2410.0,2385.0,2350.0,2395.0,2295.0,2297.5,2125.0,2272.5,2495.0,2325.0,2450.0,2450.0,2395.0,2395.0,2395.0,2325.0,2235.0,2322.5,2450.0,2500.0,2450.0,2450.0,2450.0,2350.0,2350.0,2424.5,2395.0,2325.0,2350.0,2495.0,2500.0,2495.0,2565.0,2495.0,2500.0,2500.0,2565.0,2565.0,2450.0,2399.0,2350.0,2472.5,2395.0,2500.0,2450.0,2495.0,2400.0,2500.0,2599.0,2499.5,2400.0,2397.5,2400.0,2395.0,2379.5,2364.0,2400.0,2497.5,2400.0,2350.0,2252.5,2450.0,2450.0,2549.0,2500.0,2500.0,2425.0,2475.0,2450.0,2400.0,2400.0,2395.0,2400.0,2400.0,2400.0,2400.0,2400.0,2600.0,2500.0,2497.0,2575.0,2500.0,2500.0
Fort Greene,Brooklyn,neighborhood,2800.0,2675.0,2400.0,2500.0,2700.0,2750.0,2900.0,3050.0,2900.0,3025.0,3050.0,3100.0,2850.0,3000.0,2922.5,2800.0,2800.0,2975.0,3250.0,3075.0,2825.0,2850.0,2800.0,3200.0,3200.0,2950.0,2922.5,3038.0,3150.0,2975.0,2965.0,3400.0,3175.0,2700.0,3000.0,3500.0,3337.5,3375.0,3100.0,3075.0,3475.0,3450.0,3047.5,3275.0,3510.0,3350.0,3295.0,3295.0,3238.0,3272.5,3325.0,3295.0,2900.0,2900.0,3000.0,2999.0,2999.0,3000.0,3000.0,2850.0,3200.0,3300.0,3244.0,3350.0,3150.0,3000.0,3147.5,3000.0,3000.0,3000.0,3000.0,3200.0,3200.0,3200.0,3300.0,3210.0,3300.0,3200.0,3200.0,3400.0,3300.0,3200.0,3325.0,3400.0,3450.0,3300.0,3324.5,3450.0,3500.0,3575.0,3350.0,3600.0,3575.0,3200.0,3000.0,2800.0,3000.0,2999.5,3000.0,3000.0,3000.0,3775.0,3750.0,3488.0,3400.0
Fresh Meadows,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerritsen Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Oaks,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glendale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.5,1750.0,1700.0,1772.5,1797.0,1700.0,1650.0,1850.0,,1825.0,1800.0,1800.0,1825.0,1800.0,1875.0,1875.0,1875.0,1850.0,1850.0,1875.0,,1850.0,1850.0,1850.0,1895.0,1895.0,1885.0,1900.0,1900.0,1950.0,1900.0,1900.0,1900.0,2000.0,2050.0,1925.0,1950.0,1900.0,1900.0,2000.0,1950.0,1870.0,2000.0,2097.5,2000.0,2000.0,2000.0,1975.0
Gowanus,Brooklyn,neighborhood,,,,,,,,,,,,,2300.0,2300.0,,,2750.0,,,,,,,,,,,,,,,,,2495.0,2447.5,2900.0,2900.0,2950.0,2900.0,3000.0,3750.0,3300.0,3200.0,2800.0,3100.0,3650.0,3200.0,3000.0,2999.0,3200.0,3300.0,3000.0,2950.0,3325.0,3300.0,2795.0,2600.0,3800.0,3700.0,3500.0,2995.0,3072.5,2900.0,3158.0,3325.0,3200.0,3200.0,3400.0,3250.0,3225.0,3250.0,3199.5,3200.0,3200.0,3200.0,3200.0,3400.0,3100.0,3175.0,3300.0,3100.0,3000.0,3000.0,2995.0,2997.5,3500.0,2500.0,2695.0,2800.0,2900.0,2900.0,3295.0,3200.0,3100.0,2995.0,2975.0,2787.5,3000.0,3250.0,3100.0,3250.0,3250.0,3324.5,3400.0,2825.0
Gramercy Park,Manhattan,neighborhood,3695.0,3550.0,3662.5,3900.0,3997.5,4000.0,4000.0,5247.5,6000.0,4050.0,4700.0,4700.0,4700.0,4475.0,4147.5,4297.5,3700.0,4100.0,4175.0,4050.0,4300.0,4722.5,4825.0,4395.0,4595.0,3995.0,3800.0,3995.0,3945.0,4000.0,3949.5,3600.0,3999.0,4995.0,4772.5,4750.0,4500.0,4500.0,3999.0,3600.0,3895.0,3897.5,4000.0,4000.0,3900.0,4500.0,4500.0,4675.0,4295.0,4247.5,3995.0,3999.0,3970.0,3995.0,3950.0,3997.0,3999.0,3995.0,3795.0,3950.0,4295.0,4425.0,3995.0,4195.0,3995.0,3900.0,3800.0,3880.0,4295.0,3999.0,4345.0,4525.0,4500.0,4295.0,3890.0,4147.5,4295.0,4250.0,4150.0,4300.0,4125.0,3947.5,3995.0,4057.0,4015.0,4275.0,3995.0,4000.0,4147.5,4000.0,3995.0,4210.0,4595.0,3911.5,4047.5,4295.5,4197.5,4240.0,4400.0,4050.0,4175.0,4195.0,3890.0,3890.0,4400.0
Gravesend,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.0,1658.5,1495.0,1497.5,1525.0,1687.5,1750.0,1775.0,1750.0,1737.5,1745.0,1550.0,1550.0,1550.0,1693.0,,,,,1800.0,1750.0,1731.0,1650.0,,,1800.0,1700.0,1650.0,1662.5,1750.0,1795.0,1760.0,1775.0,1795.0,1800.0,1800.0,1900.0,1800.0,1799.5,1800.0,1825.0,1850.0,1900.0,1997.5,2000.0,1900.0,1925.0,1985.0,2050.0,1937.5,1990.0,1995.0,1900.0,1900.0,2000.0,1950.0,1950.0,1975.0,1995.0,2075.0,2099.0,1912.5,1975.0,2095.0,2082.5,2074.5,2099.0,1840.0,1999.0,1995.0,1995.0
Greenpoint,Brooklyn,neighborhood,2750.0,2625.0,2350.0,2150.0,2450.0,2300.0,2550.0,2600.0,2775.0,3100.0,3100.0,2775.0,1850.0,2175.0,2200.0,2425.0,2675.0,2600.0,2350.0,2300.0,2250.0,2400.0,2200.0,2300.0,2225.0,2200.0,2250.0,2337.5,2500.0,2400.0,2500.0,2700.0,2575.0,2700.0,2700.0,2575.0,2650.0,2575.0,2600.0,2650.0,2700.0,2700.0,2875.0,2800.0,2772.5,2995.0,2795.0,2600.0,2750.0,2800.0,2875.0,2964.0,2997.5,3000.0,2800.0,2772.5,2750.0,2700.0,2699.5,2599.0,2600.0,2625.0,2650.0,2772.5,2600.0,2600.0,2800.0,2850.0,2850.0,2850.0,2800.0,2700.0,2700.0,2700.0,2800.0,2800.0,2930.5,2825.0,2800.0,2800.0,2800.0,2800.0,2800.0,2700.0,2692.5,2700.0,2650.0,2700.0,2750.0,2800.0,2800.0,2662.5,2795.0,2700.0,2649.5,2500.0,2600.0,2500.0,2699.0,2750.0,2750.0,2900.0,2950.0,2895.0,2950.0
