Area,Boro,AreaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
Fordham,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225.0,2250.0,2000.0,2000.0,2000.0,,,,,,,,,,,,,,2450.0,2450.0,2325.0
Forest Hills,Queens,neighborhood,3300.0,3300.0,3350.0,,,,,,,,,,,,,2900.0,2600.0,2550.0,,3100.0,3597.5,3695.0,2795.0,,,,2695.0,2895.0,3600.0,3600.0,3600.0,3600.0,2875.0,2850.0,3025.0,2800.0,2995.0,2995.0,2797.5,2990.0,,,3495.0,3900.0,3650.0,3000.0,3200.0,3447.5,3875.0,3745.0,3500.0,3000.0,3000.0,3047.5,3500.0,3500.0,3500.0,3500.0,3525.0,3500.0,3500.0,3125.0,3125.0,3125.0,3125.0,3125.0,3200.0,3500.0,3650.0,3425.0,3697.5,3600.0,3200.0,3500.0,3125.0,3250.0,3350.0,3500.0,3450.0,3400.0,3400.0,3300.0,3000.0,3150.0,3050.0,3000.0,3300.0,3350.0,3497.5,3600.0,3600.0,3600.0,3699.5,3525.0,3275.0,3250.0,3350.0,3225.0,3497.0,3600.0,3495.0,3270.0,3500.0,3500.0,3500.0
Fort Greene,Brooklyn,neighborhood,3475.0,3375.0,3800.0,3075.0,3172.5,4395.0,3800.0,,,,,,4000.0,,,3475.0,5000.0,5600.0,,,,4950.0,3475.0,,,5900.0,,5638.5,,,,5400.0,,,3500.0,,,4750.0,4675.0,4600.0,4400.0,4000.0,4750.0,4400.0,4400.0,5000.0,4050.0,3950.0,3900.0,3900.0,3688.0,3719.0,3797.5,5200.0,5200.0,4900.0,4475.0,4484.0,4500.0,4617.0,4625.0,4445.0,4500.0,4850.0,4500.0,4375.0,4500.0,4400.0,4650.0,3500.0,3200.0,4300.0,3995.0,3975.0,4500.0,4475.0,5025.0,4400.0,3997.5,4075.0,4300.0,4000.0,3700.0,3975.0,3997.5,3900.0,3850.0,3999.0,3833.0,3800.0,3900.0,3962.5,4950.0,6497.5,5750.0,4175.0,4200.0,4200.0,4199.5,4650.0,4800.0,4000.0,3995.0,3912.5,4649.5
Fresh Meadows,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerritsen Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Oaks,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glendale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,2075.0,2400.0,2250.0,,2025.0,,,2150.0,2200.0,,2150.0,2050.0,2097.5,2200.0,2300.0,2100.0,2050.0,2100.0,2210.0,2300.0,2325.0,2300.0,2200.0,2200.0,2200.0,2295.0,2297.0,2375.0,2250.0,2250.0,2275.0,,2250.0,2350.0,2400.0,2349.5,2300.0,2374.5,2500.0,2400.0,2398.5
Gowanus,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.0,,,,,4097.5,4100.0,4149.5,4149.5,4000.0,4000.0,3250.0,3000.0,3650.0,3999.0,,4250.0,4200.0,4200.0,3999.0,4200.0,3999.0,3670.0,4000.0,3950.0,3995.0,4200.0,3997.0,4000.0,3995.0,3947.5,3995.0,3999.0,3999.5,3925.0,3947.5,3900.0,4099.5,4095.0,4099.5,4049.5,3997.0,3800.0,3775.0,3775.0,3149.0,3450.0,3675.0,3600.0,3550.0,3862.0,3924.0,3495.0,3212.5,2997.5,3000.0,2950.0,3000.0,3999.0,5500.0,3500.0,3600.0,3700.0,3247.5
Gramercy Park,Manhattan,neighborhood,4445.0,4745.0,4745.0,4400.0,4997.5,4947.5,4600.0,4745.0,7000.0,7500.0,7695.0,7645.0,7097.5,6550.0,5900.0,6050.0,5795.0,5575.0,6500.0,6700.0,5395.0,9450.0,11725.0,10462.5,7400.0,6300.0,5995.0,5295.0,5295.0,5295.0,5000.0,5047.5,5147.5,6000.0,5000.0,6742.5,6742.5,6447.5,5295.0,5395.0,5345.0,5272.5,5597.5,5800.0,5395.0,5395.0,6250.0,5600.0,5550.0,5295.0,5295.0,5295.0,5295.0,5395.0,5547.5,6350.0,5345.0,6150.0,7747.5,6975.0,6500.0,5897.5,5995.0,5395.0,5295.0,5495.0,6050.0,5545.0,6100.0,6500.0,5950.0,6500.0,6549.5,7450.0,6000.0,6097.5,5650.0,5500.0,5800.0,5295.0,5495.0,5900.0,6250.0,6120.0,5610.0,5843.0,5600.0,5510.0,5495.0,5450.0,5495.0,5500.0,5550.0,5395.0,4794.0,5345.0,5844.0,5400.0,5500.0,5985.0,5595.0,5425.0,5637.5,5697.5,5550.0
Gravesend,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,2250.0,2200.0,2350.0,,2350.0,2350.0,,1900.0,1875.0,2300.0,2500.0,2200.0,2000.0,2025.0,2100.0,2500.0,2500.0,2300.0,2200.0,2200.0,2425.0,2350.0,2300.0,2300.0,2300.0,2300.0,2400.0,2500.0,2500.0,,,,,,2525.0,2700.0,2647.5,2300.0,2300.0,2300.0,2695.0,2697.5,2400.0
Greenpoint,Brooklyn,neighborhood,3164.0,3300.0,2900.0,2800.0,,,,,,,,,,2900.0,2850.0,2850.0,3000.0,3000.0,3200.0,2950.0,,,3500.0,3500.0,3150.0,3000.0,3200.0,3400.0,3200.0,3400.0,3200.0,3400.0,3600.0,3900.0,3600.0,3300.0,3400.0,3500.0,3400.0,3400.0,3500.0,3550.0,3500.0,3750.0,3700.0,3699.0,3600.0,3500.0,3500.0,3699.0,3500.0,3425.0,3500.0,3750.0,3990.0,3800.0,3500.0,3500.0,3700.0,3900.0,3500.0,3600.0,3600.0,3650.0,3500.0,3675.0,4338.0,4300.0,4000.0,3900.0,3892.0,3600.0,3600.0,3699.0,3650.0,3600.0,3599.0,3600.0,3900.0,3807.5,3900.0,3900.0,3667.0,3824.5,3697.5,3640.0,3849.0,3797.5,3699.0,3795.5,3680.0,3695.5,3799.0,3889.0,3650.0,3562.5,3499.5,3600.0,3995.0,3825.0,3800.0,3650.0,3724.5,3749.0,3735.0
Greenwich Village,Manhattan,neighborhood,11500.0,17000.0,10000.0,9500.0,9000.0,8650.0,12000.0,10500.0,11000.0,9000.0,9000.0,7000.0,7975.0,15000.0,9500.0,11250.0,12250.0,8000.0,8000.0,8000.0,10000.0,8875.0,8875.0,8475.0,8375.0,10000.0,10000.0,10000.0,11500.0,8250.0,9500.0,9500.0,14250.0,14000.0,7950.0,9500.0,7900.0,7850.0,9975.0,10225.0,9500.0,12000.0,7500.0,7500.0,7500.0,8875.0,10995.0,10900.0,10995.0,10947.5,12250.0,9795.0,11495.0,10500.0,10000.0,8050.0,11995.0,12747.5,12000.0,14000.0,9250.0,12247.5,12000.0,8800.0,13000.0,14875.0,8950.0,9000.0,15000.0,15000.0,15000.0,15000.0,15450.0,15000.0,15500.0,15500.0,12250.0,12700.0,12700.0,9997.5,12019.0,13500.0,20000.0,18997.5,19500.0,17475.0,15000.0,14492.5,13985.0,11000.0,9497.5,9740.0,14200.0,16500.0,15325.0,14250.0,16950.0,14750.0,10700.0,8950.0,9500.0,8925.0,7900.0,8997.5,11747.5
Greenwood,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,2850.0,2825.0,2800.0,3112.5,,,3000.0,2950.0,2700.0,2950.0,,,3350.0,3225.0,3500.0,3300.0,3100.0,3175.0,2833.0,2897.5,2650.0,2700.0,,,3000.0,3000.0,3000.0,3274.5,3225.0,3000.0,3000.0,3000.0,2850.0,3399.5,3200.0,2997.5,3000.0,3000.0,3000.0,3200.0,3225.0,3100.0,3000.0,2850.0,3115.0,2750.0,2697.0,2997.5,3900.0,3662.0,3399.5,3500.0,3000.0
Hamilton Heights,Manhattan,neighborhood,2547.5,2300.0,2547.5,2961.0,2997.5,2447.5,2547.5,2647.5,2400.0,2400.0,2600.0,2295.0,2295.0,2200.0,2047.5,2295.0,2500.0,2675.0,2697.5,2800.0,2972.5,2650.0,2800.0,2725.0,2725.0,2547.5,2750.0,2800.0,2595.0,2450.0,2500.0,2450.0,2475.0,2475.0,2550.0,2447.5,2650.0,2995.0,3000.0,3000.0,3000.0,2995.0,2997.5,2995.0,2933.0,3000.0,3100.0,2799.0,3000.0,3000.0,3000.0,3000.0,3000.0,2800.0,3150.0,3300.0,3500.0,3400.0,3200.0,3199.0,3000.0,3000.0,2950.0,3000.0,2965.0,3000.0,3100.0,3300.0,3300.0,3175.0,3000.0,2900.0,3000.0,3047.5,3200.0,3200.0,3200.0,3025.0,3100.0,3195.0,3160.0,3200.0,3110.0,2995.0,3000.0,2999.5,2999.0,3000.0,3250.0,3247.5,3200.0,3150.0,3150.0,3085.0,3070.0,3050.0,3012.5,3170.0,3295.0,3300.0,3368.5,3412.5,3300.0,3200.0,3197.5
Highbridge,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillcrest,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,2600.0,2800.0,,,,,,,,,,,,,,
Hollis,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Howard Beach,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunts Point,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inwood,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,1925.0,,,,,,,,,,,,,,,,,,,2400.0,,,,,,2600.0,2497.5,2450.0,2450.0,2450.0,2370.0,2372.5,2300.0,,,2400.0,3295.0,3295.0,,2500.0,2480.0,2400.0,2497.5,2500.0,2500.0,2635.0,2550.0,2800.0,2995.0,2995.0,2795.0,2750.0,2772.5,2650.0,2650.0,2650.0,2699.5,2750.0,2700.0,2675.0,2700.0,2900.0,2700.0,2700.0,2566.5,2792.5,3180.0,2887.5,2747.5,2750.0,2677.5,2750.0,2672.5
Jackson Heights,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.5,2095.0,2200.0,2200.0,2200.0,2625.0,4500.0,,,,,,,,,2795.0,2500.0,2500.0,,2550.0,2775.0,,,2700.0,2700.0,2795.0,2500.0,2495.0,2900.0,2800.0,2600.0,2500.0,2500.0,,2725.0,2600.0,2700.0,2675.0,2550.0,2672.5,2672.5,2850.0,2850.0,2600.0,2600.0,2550.0,2400.0
Jamaica,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,,,
Jamaica Estates,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650.0,,,,,,,,,,,,4500.0,,
Jamaica Hills,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kensington,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,2400.0,,,,,,,2275.0,2525.0,2525.0,2550.0,2600.0,2650.0,2900.0,2925.0,2998.0,2998.0,2800.0,2800.0,2800.0,2800.0,2900.0,3000.0,3000.0,2700.0,3000.0,2675.0,2788.0,2876.0,3000.0,3000.0,2900.0,2900.0,2850.0,2800.0,2800.0,2800.0,2800.0,2500.0,2600.0,2658.0,2500.0,2550.0,2500.0,2750.0,2800.0,2797.5,2650.0,2700.0,2667.0,2625.0,2672.5,2599.0,2600.0,2574.5,2947.5,2800.0,2850.0,3000.0,2800.0
Kew Gardens,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,,,,,,,,,,,2800.0,2897.5,,,2650.0,2625.0,2749.5,2825.0,2750.0,2500.0,2625.0,2750.0,,2700.0,2825.0,2850.0,2850.0,,,,,,2657.0,2825.0,2700.0,2675.0
Kew Gardens Hills,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950.0,,,,,,,,,,,,,,
Kingsbridge,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,2400.0,,,,,,,,,,2350.0,2575.0,2700.0,2600.0,2650.0,2608.5,2608.5,2650.0,2841.0,2841.0,2845.5,2841.5,2840.0,2840.0,2600.0,,2500.0,2500.0,,,,,2500.0,2795.0,2720.0,2487.5,2525.0,2500.0
Laconia,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laurelton,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Italy,Manhattan,neighborhood,5225.0,4250.0,3600.0,,,,5425.0,5425.0,,4950.0,5700.0,5375.0,5250.0,5250.0,5250.0,5050.0,,,5550.0,5222.5,,,,,,4100.0,4500.0,,,,,4050.0,,,,6500.0,6625.0,,,,,,,,,,,4075.0,5225.0,,,5500.0,5200.0,6597.5,,6950.0,,,,,,,,,,,5097.5,5347.5,,,5247.5,4695.0,5150.0,5700.0,6100.0,6175.0,6100.0,5947.5,6250.0,6250.0,5800.0,5800.0,5800.0,5800.0,5750.0,5800.0,5600.0,5600.0,4700.0,5500.0,5500.0,,,,,,,,5797.5,5500.0,6300.0,5695.0,5277.5,5565.0,
Little Neck,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,
Long Island City,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5225.0,5250.0,,,5125.0,,4850.0,4439.5,,,5420.0,5440.0,5390.0,4995.0,4995.0,5010.0,4700.0,4695.0,4795.0,4795.0,4122.5,4350.0,5137.5,5075.0,5745.0,5725.0,5450.0,3995.0,3997.5,3995.0,2800.0,2725.0,4250.0,4500.0,4250.0,5000.0,5000.0,4607.0,4999.0,5495.0,5095.0,5195.0,5195.0,4728.5,4895.0,5500.0,5700.0,5500.0,5295.0,5364.5,5608.0,5393.5,5377.0,5495.0,5497.5,5435.0,5540.0,5051.0,5400.0,5325.0,5312.5,5175.0,5250.0,5075.0,4615.0,4615.0,4569.0,4703.0,5200.0,4610.5,5334.0,5404.5,5350.0,5374.5,5222.5,5160.0
Longwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower East Side,Manhattan,neighborhood,3500.0,3300.0,3250.0,3497.5,3300.0,3500.0,3847.5,3800.0,4400.0,,4950.0,3672.5,4350.0,5500.0,3397.5,3800.0,4000.0,3950.0,3875.0,3950.0,4045.0,5200.0,4495.0,4195.0,4495.0,4150.0,3995.0,4395.0,4395.0,4000.0,4000.0,4397.5,,4000.0,4000.0,4200.0,4100.0,4095.0,4197.5,4095.0,4300.0,4372.5,4272.5,4418.5,4495.0,4200.0,4295.0,4200.0,4000.0,4347.5,4395.0,4447.5,4495.0,4400.0,4400.0,4500.0,4497.5,4322.5,4175.0,3995.0,4195.0,4197.5,4127.0,4400.0,4637.5,4595.0,4500.0,4500.0,4650.0,4495.0,4200.0,4500.0,4580.0,4785.0,4715.0,4500.0,4797.5,4825.0,4710.0,4750.0,4995.0,4995.0,4995.0,4995.0,4995.0,4400.0,4252.5,4322.5,4597.5,4500.0,4475.0,4377.0,4175.0,4095.0,4400.0,4400.0,4477.0,4550.0,5100.0,4895.0,4995.0,4850.0,4800.0,4657.0,4622.5
Manhattan,Manhattan,borough,6500.0,6500.0,6300.0,6500.0,6800.0,6195.0,6000.0,6200.0,7500.0,7000.0,7495.0,6900.0,6812.5,7500.0,7495.0,6950.0,6500.0,6995.0,6950.0,7000.0,7900.0,8000.0,8000.0,7500.0,7650.0,7225.0,7495.0,7000.0,7250.0,7272.5,6000.0,6000.0,6850.0,6897.5,6875.0,6887.5,6250.0,6500.0,6300.0,6100.0,5950.0,5800.0,5500.0,5500.0,5900.0,5995.0,5900.0,5995.0,5900.0,6000.0,5995.0,5900.0,5950.0,5995.0,5600.0,5750.0,5945.0,5900.0,5741.0,5500.0,5500.0,5675.0,5600.0,5590.0,5495.0,5475.0,5400.0,5450.0,5750.0,6000.0,5996.0,5864.0,5900.5,5950.0,5950.0,5757.0,5900.0,5800.0,5500.0,5420.0,5800.0,5750.0,5700.0,5600.0,5534.0,5895.0,5600.0,5600.0,5561.0,5455.0,5337.0,5450.0,5600.0,5550.0,5580.0,5750.0,5650.0,5600.0,5500.0,5500.0,5595.0,5400.0,5213.0,5225.0,5310.0
Manhattan Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
