Area,Boro,AreaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
Ocean Parkway,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Mill Basin,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ozone Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Slope,Brooklyn,neighborhood,485476.5,403750.0,650500.0,656771.0,600250.0,618000.0,760000.0,782500.0,788153.0,725000.0,640000.0,525500.0,792500.0,785000.0,525000.0,967337.0,592500.0,720000.0,606877.0,618111.5,706452.0,755000.0,567746.5,750000.0,491790.0,551177.5,652500.0,472643.0,612805.5,699524.0,893075.0,725000.0,755000.0,622500.0,759500.0,711756.0,800290.5,844129.0,835000.0,818000.0,659022.5,800000.0,975000.0,1100000.0,795000.0,,636500.0,1006521.5,999000.0,,1242500.0,1062500.0,990000.0,1009500.0,930000.0,900000.0,1195000.0,952500.0,775000.0,943000.0,985000.0,1270000.0,,1230000.0,1085000.0,1225000.0,1335000.0,1261406.0,915000.0,940000.0,999000.0,1323000.0,875661.0,,1058634.5,1300000.0,1517500.0,1034999.5,975000.0,942500.0,1250000.0,,930023.5,780000.0,1155000.0,1354590.5,1252000.0,960000.0,1323725.0,1395000.0,1589731.5,1445000.0,1055000.0,1339203.0,1230475.0,1300000.0,1430275.0,1375000.0,2175000.0,1265000.0,1295000.0,1330000.0,1462500.0,1428640.5,1217500.0
Parkchester,Bronx,neighborhood,120000.0,105000.0,,110000.0,95600.0,115000.0,,,106500.0,102500.0,92500.0,101500.0,,,,95750.0,107500.0,92000.0,98000.0,85000.0,75000.0,,,95750.0,,95000.0,85000.0,86750.0,90000.0,82000.0,69500.0,,90000.0,80000.0,,,99000.0,80000.0,95000.0,91500.0,,90000.0,86447.5,91000.0,80000.0,100000.0,124000.0,82000.0,,,92500.0,80000.0,90000.0,100000.0,85500.0,92000.0,100000.0,100000.0,103000.0,97000.0,97000.0,102000.0,120000.0,105000.0,111000.0,97777.0,92600.0,120000.0,106000.0,112000.0,110000.0,115000.0,113750.0,,115000.0,105000.0,120000.0,125000.0,112500.0,118528.0,125000.0,119000.0,123000.0,120000.0,130000.0,126500.0,115000.0,138000.0,127500.0,137500.0,136500.0,141960.0,133000.0,128100.0,119000.0,140000.0,140000.0,135000.0,145000.0,165000.0,145000.0,166750.0,125000.0,153750.0,160000.0
Pelham Bay,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelham Gardens,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelham Parkway,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pomonok,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504972.0,539672.0,
Port Morris,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prospect Heights,Brooklyn,neighborhood,,,,482500.0,495000.0,453893.0,,,,,,,780500.0,,,,,,,,,,,,,,,805000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,832000.0,,,,,,,,,,,,,,,,,,,,,,1150000.0,,,,,,,,,920000.0,898605.5,907000.0,863577.5,887000.0,966135.0,916750.0,989950.0,977120.0,1125000.0,1410784.0,,1834886.0,2323354.0,1545160.0,1228500.0,1474127.0,,
Prospect Lefferts Gardens,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prospect Park,Brooklyn,submarket,453150.0,442500.0,611000.0,534581.0,557500.0,590585.0,648500.0,782500.0,640000.0,725000.0,640000.0,565000.0,792500.0,749000.0,529500.0,913668.5,592500.0,635000.0,587746.5,597500.0,672000.0,691041.5,550000.0,657000.0,523993.0,549855.0,658750.0,509000.0,560037.0,671000.0,803195.0,615000.0,720000.0,565000.0,700000.0,711756.0,776000.0,847064.5,770306.0,760000.0,560000.0,783897.0,916000.0,969882.5,742500.0,795000.0,687318.0,978851.0,999000.0,1160493.0,1110010.0,930000.0,549000.0,960000.0,896250.0,831000.0,860000.0,900000.0,775000.0,850000.0,825000.0,1270000.0,950000.0,1155000.0,965500.0,1170000.0,1065000.0,1185000.0,915000.0,953000.0,947500.0,1099000.0,831500.0,862500.0,780343.5,997499.5,1323725.0,1070000.0,940000.0,851500.0,1050000.0,1375000.0,930023.5,869585.5,1167500.0,1354590.5,980000.0,901151.0,1020000.0,950000.0,1315000.0,999387.5,923375.0,1050000.0,1210950.0,1250000.0,1374127.0,1300000.0,1797211.0,1277500.0,1295000.0,1200000.0,1432500.0,812500.0,1099710.0
Prospect Park South,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628220.0,
Queens,Queens,borough,339845.0,354900.0,372138.0,374231.5,365040.0,385000.0,375090.0,387933.0,365040.0,379410.0,374083.0,342798.0,355914.0,351436.0,347500.0,384306.0,340000.0,379236.0,390000.0,372555.0,398265.0,428415.0,357000.0,351928.0,353886.0,367000.0,385000.0,380000.0,384146.0,365075.5,369000.0,387500.0,424549.0,422730.0,380000.0,377000.0,407835.0,375180.0,380250.0,378604.0,471510.0,412000.0,398000.0,453000.0,417738.0,448115.0,460000.0,402000.0,420000.0,425880.0,405000.0,399384.0,400000.0,439000.0,436020.0,398000.0,400000.0,452500.0,411000.0,446500.0,420000.0,389000.0,448000.0,420000.0,455000.0,450000.0,534000.0,466440.0,475000.0,478000.0,440000.0,456300.0,490000.0,497300.0,422500.0,504972.0,486720.0,475000.0,538000.0,529745.0,480000.0,493500.0,523500.0,556321.0,561807.0,549376.0,586000.0,647849.0,700000.0,602150.0,614004.5,640219.0,651476.0,640000.0,633000.0,600000.0,667500.0,630000.0,631315.0,610950.0,660000.0,613000.0,594169.0,570000.0,540000.0
Queens Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queensboro Hill,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Hook,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rego Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446160.0,342275.0,475895.0,414940.0,,310284.0,,514849.5,,,,520325.5,410000.0,,,,482984.0,,,,,413000.0,,,,,,,424202.0,,,,,,,,,,,,,,,,,,,,,,,,,566655.5,,,,,615022.5
Richmond Hill,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ridgewood,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverdale,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockaway All,Queens,neighborhood,365968.5,,319410.0,449864.0,,,,,,,364026.0,425000.0,,,,,412176.0,,403838.0,,,,,,,,,358472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Island,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosedale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schuylerville,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seagate,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheepshead Bay,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296500.0,,,,,,,,,,,,,,,,435000.0,442500.0,,,,,,,,,,,,,537500.0,,,,,,,329550.0,202800.0,450000.0,525000.0,570000.0,565128.5,,,484463.0,436739.0,,,524750.0,860483.5,263640.0,644000.0,520000.0,,
Soho,Manhattan,neighborhood,,2269162.5,2243000.0,2118250.0,,2831250.0,1997500.0,,2650000.0,,,2700000.0,,,3315000.0,3733158.5,2097500.0,2148250.0,,,,,,,,2712500.0,,,1912500.0,,,,,,3490587.5,3300000.0,3448012.5,,2437500.0,3020000.0,2630000.0,3325000.0,,,,,,1778605.5,1705568.0,,,,,,3250000.0,,3150000.0,,,,,,,,,,,,,,,,,2726873.0,3894806.0,,,4950000.0,1894321.0,3955000.0,2880000.0,2497500.0,,2675000.0,4275000.0,,472742.5,,,2950000.0,,3212000.0,,,,,,,,,,,,2742500.0,
Soundview,Bronx,neighborhood,,,,,405250.0,385320.0,402835.0,,395460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Brooklyn,Brooklyn,submarket,374874.5,400000.0,401239.0,400000.0,379000.0,405265.0,423500.0,400530.0,380000.0,410670.0,375055.0,339351.0,400000.0,380250.0,395730.0,380250.0,353415.0,415500.0,407800.0,415000.0,397488.0,415993.5,391500.0,385000.0,380250.0,400000.0,385320.0,474049.0,339000.0,387660.0,430950.0,405300.0,446160.0,395160.0,390000.0,385000.0,377208.0,395730.0,448000.0,370088.0,463290.0,427940.0,382785.0,394500.0,387695.0,400530.0,400300.0,342000.0,425880.0,456300.0,422000.0,409656.0,465000.0,456300.0,441052.0,470000.0,480000.0,437500.0,492395.0,445000.0,469500.0,404765.0,480000.0,460000.0,475000.0,450000.0,492000.0,454531.0,496860.0,504000.0,435000.0,456300.0,462000.0,554946.0,500000.0,535000.0,474776.0,522500.0,525000.0,556000.0,502500.0,499000.0,550000.0,505493.0,604500.0,645000.0,582500.0,560037.0,520000.0,585246.5,557982.0,608392.5,600000.0,610950.0,510000.0,570155.5,583500.0,569500.0,520000.0,574519.5,534706.0,627000.0,555000.0,520000.0,572500.0
South Jamaica,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Ozone Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Queens,Queens,submarket,,,,,,,,,271950.0,,,,,,187000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170300.0,,,,,,,,,,,,259516.0,,,,,,,,,263800.0,290000.0,,,,274500.0,,,,,,285000.0,,,,290000.0,,,,,,227500.0,,,,337000.0,,,298700.0,,,,300000.0,,,,,365000.0,
South Richmond Hill,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield Gardens,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Albans,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staten Island,Staten Island,borough,238200.0,243750.0,235000.0,226250.0,283500.0,275000.0,255000.0,242000.0,255000.0,217250.0,248000.0,269250.0,260000.0,227000.0,233000.0,253285.0,232000.0,268000.0,260000.0,209750.0,262500.0,224000.0,269390.0,232000.0,230000.0,246000.0,252500.0,199900.0,255000.0,238500.0,251000.0,270000.0,278400.0,233500.0,280000.0,250000.0,236000.0,258000.0,247500.0,255000.0,209000.0,269000.0,245000.0,249000.0,221250.0,265000.0,265000.0,245000.0,245000.0,231750.0,215000.0,225000.0,235250.0,220266.5,272000.0,233000.0,237000.0,268000.0,222500.0,239500.0,227033.0,325000.0,325000.0,294000.0,276000.0,284000.0,300000.0,315000.0,274000.0,281500.0,285000.0,275000.0,224270.0,252500.0,241000.0,280000.0,270000.0,272500.0,304000.0,280750.0,282500.0,312000.0,303500.0,296000.0,290000.0,282500.0,322000.0,309500.0,275000.0,301250.0,332450.0,316500.0,315500.0,325000.0,324000.0,329000.0,335000.0,314500.0,303621.0,313500.0,304099.0,350000.0,315000.0,340000.0,335000.0
Stuyvesant Town/PCV,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnyside,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunset Park,Brooklyn,neighborhood,,,286962.0,,340704.0,392925.0,,,,,,,,,,,,,291525.0,,278850.0,,302172.0,,,,253500.0,,334620.0,,,,,304135.0,,,,,,,,350000.0,,,,,312000.0,112540.5,,,,,,,354900.0,,,,,,,,,,334620.0,,,,,,,,,,,,,,,,,,,,,,344760.0,,,,,,,,,,,,,,436020.0,,,,
The Rockaways,Queens,submarket,365968.5,,319410.0,449864.0,,,,,,,364026.0,425000.0,,,,,412176.0,,403838.0,,,,,,,,,358472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Throgs Neck,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tribeca,Manhattan,neighborhood,2720000.0,1687500.0,1529481.0,1705568.0,2647450.0,2320000.0,1781937.0,2412500.0,1966716.0,2572812.5,2000000.0,1952337.5,2341975.0,2103696.5,2341975.0,1981750.0,2550000.0,1875000.0,2371403.0,2375000.0,2256000.0,3162500.0,2161235.0,2800187.0,,1992337.5,2579000.0,2612500.0,2950000.0,2800000.0,2685000.0,1470000.0,1960550.0,2212500.0,1900000.0,2863750.0,2006000.0,2367431.0,2784913.0,2828189.0,2488086.0,2800187.0,2825000.0,3590000.0,2065000.0,3000000.0,2960000.0,2621993.0,2250000.0,3436594.0,2036500.0,2062702.5,2185245.5,2900005.0,2812500.0,2750000.0,3000000.0,2775000.0,2779822.0,2520000.0,4425000.0,2647812.5,3650000.0,3395000.0,3500000.0,2837500.0,4375000.0,2400000.0,3900000.0,2925000.0,3800000.0,4280524.0,2772000.0,5550000.0,2842699.0,5242079.0,4038386.5,4566033.5,4565458.5,4320728.5,4493530.0,4429387.0,4226845.0,4220000.0,4300000.0,5491321.0,4375000.0,5002441.5,5323722.5,5072500.0,4115000.0,4750000.0,3360000.0,3800000.0,4582125.0,3130000.0,2995000.0,4050000.0,5450000.0,3850000.0,4075000.0,5903203.0,3000000.0,3818437.0,4350000.0
University Heights,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
