date,sales,MoM,YoY
1995-01-01,,,
1995-02-01,,,
1995-03-01,,,
1995-04-01,,,
1995-05-01,,,
1995-06-01,,,
1995-07-01,,,
1995-08-01,,,
1995-09-01,,,
1995-10-01,,,
1995-11-01,,,
1995-12-01,,,
1996-01-01,,,
1996-02-01,,,
1996-03-01,,,
1996-04-01,,,
1996-05-01,,,
1996-06-01,,,
1996-07-01,,,
1996-08-01,,,
1996-09-01,,,
1996-10-01,,,
1996-11-01,,,
1996-12-01,,,
1997-01-01,,,
1997-02-01,,,
1997-03-01,,,
1997-04-01,,,
1997-05-01,,,
1997-06-01,,,
1997-07-01,,,
1997-08-01,,,
1997-09-01,,,
1997-10-01,,,
1997-11-01,,,
1997-12-01,,,
1998-01-01,,,
1998-02-01,,,
1998-03-01,,,
1998-04-01,,,
1998-05-01,,,
1998-06-01,,,
1998-07-01,,,
1998-08-01,,,
1998-09-01,,,
1998-10-01,,,
1998-11-01,,,
1998-12-01,,,
1999-01-01,,,
1999-02-01,,,
1999-03-01,,,
1999-04-01,,,
1999-05-01,,,
1999-06-01,,,
1999-07-01,,,
1999-08-01,,,
1999-09-01,,,
1999-10-01,,,
1999-11-01,,,
1999-12-01,,,
2000-01-01,,,
2000-02-01,,,
2000-03-01,,,
2000-04-01,,,
2000-05-01,,,
2000-06-01,,,
2000-07-01,,,
2000-08-01,,,
2000-09-01,,,
2000-10-01,,,
2000-11-01,,,
2000-12-01,,,
2001-01-01,,,
2001-02-01,,,
2001-03-01,,,
2001-04-01,,,
2001-05-01,,,
2001-06-01,,,
2001-07-01,,,
2001-08-01,,,
2001-09-01,,,
2001-10-01,,,
2001-11-01,,,
2001-12-01,,,
2002-01-01,,,
2002-02-01,,,
2002-03-01,,,
2002-04-01,,,
2002-05-01,,,
2002-06-01,,,
2002-07-01,,,
2002-08-01,,,
2002-09-01,,,
2002-10-01,,,
2002-11-01,,,
2002-12-01,,,
2003-01-01,,,
2003-02-01,,,
2003-03-01,,,
2003-04-01,,,
2003-05-01,,,
2003-06-01,,,
2003-07-01,,,
2003-08-01,,,
2003-09-01,,,
2003-10-01,,,
2003-11-01,,,
2003-12-01,,,
2004-01-01,,,
2004-02-01,,,
2004-03-01,,,
2004-04-01,,,
2004-05-01,,,
2004-06-01,,,
2004-07-01,,,
2004-08-01,,,
2004-09-01,,,
2004-10-01,,,
2004-11-01,,,
2004-12-01,,,
2005-01-01,614335.0,,
2005-02-01,647818.0,0.054502836400335264,
2005-03-01,616680.0,-0.048065969145655085,
2005-04-01,693466.0,0.12451514561847321,
2005-05-01,701037.0,0.010917622493388235,
2005-06-01,617569.0,-0.11906361575779878,
2005-07-01,602584.0,-0.024264495141433584,
2005-08-01,659702.0,0.09478844443264345,
2005-09-01,699936.0,0.06098814313129264,
2005-10-01,647657.0,-0.07469111461619349,
2005-11-01,661131.0,0.02080422198787324,
2005-12-01,715795.0,0.08268255459205509,
2006-01-01,661500.0,-0.0758527231958871,0.07677407277788184
2006-02-01,646702.0,-0.022370370370370374,-0.0017227060686797468
2006-03-01,706271.0,0.09211197738680266,0.14527956152299404
2006-04-01,733211.0,0.03814399855013151,0.05731355250293446
2006-05-01,781200.0,0.06545046378191266,0.11434917129908984
2006-06-01,779617.0,-0.0020263696876600124,0.2623965905024377
2006-07-01,758754.0,-0.026760576026433447,0.25916718664949623
2006-08-01,720979.0,-0.049785569499468885,0.09288587877556842
2006-09-01,727950.0,0.009668797565532516,0.04002365930599372
2006-10-01,735233.0,0.01000480802252901,0.13521972278536332
2006-11-01,738435.0,0.004355081994415366,0.1169269025352011
2006-12-01,699087.0,-0.05328566495358422,-0.02334187861049597
2007-01-01,700553.0,0.0020970208285950864,0.059037037037037
2007-02-01,730773.0,0.04313735006487729,0.1299995979601114
2007-03-01,777411.0,0.06382009187531557,0.10072620849503955
2007-04-01,761325.0,-0.020691757641710717,0.038343669148444226
2007-05-01,751071.0,-0.013468623780908295,-0.03856758832565288
2007-06-01,774722.0,0.03148969937595769,-0.006278724040137629
2007-07-01,746802.0,-0.03603873389422274,-0.015752141010129783
2007-08-01,750725.0,0.005253065738977769,0.0412577897553188
2007-09-01,752413.0,0.0022484931233142103,0.03360533003640365
2007-10-01,748922.0,-0.004639739079468352,0.0186185875769993
2007-11-01,746311.0,-0.003486344372311101,0.010665799968853085
2007-12-01,729667.0,-0.022301694601848276,0.043742767352275225
2008-01-01,749478.0,0.02715074136558182,0.06983768537141377
2008-02-01,755508.0,0.008045599737417142,0.0338477201538645
2008-03-01,748598.0,-0.009146163905610516,-0.037062763454594805
2008-04-01,754691.0,0.00813921490573044,-0.008713755623419694
2008-05-01,747134.0,-0.01001336971025224,-0.0052418479744258395
2008-06-01,760862.0,0.018374213996418254,-0.01789028838731832
2008-07-01,748530.0,-0.0162079325817297,0.002313866326014047
