Area,Boro,AreaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
Cambria Heights,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canarsie,Brooklyn,neighborhood,,,349000.0,312000.0,280000.0,292500.0,349000.0,349000.0,349000.0,349000.0,349000.0,349000.0,349000.0,349000.0,185000.0,259000.0,259000.0,259000.0,259000.0,259000.0,254000.0,254000.0,249000.0,254000.0,269000.0,297000.0,290000.0,290000.0,290000.0,297000.0,297000.0,295000.0,290000.0,290000.0,,,,,,,329500.0,329500.0,,,,,,,329500.0,,,,319950.0,314450.0,319900.0,327000.0,322450.0,354500.0,364000.0,364000.0,369000.0,354000.0,349000.0,344500.0,340000.0,339000.0,329500.0,329000.0,329000.0,329000.0,324500.0,320000.0,326700.0,326700.0,326700.0,326700.0,326700.0,349000.0,349000.0,349000.0,344000.0,349000.0,347000.0,345000.0,349000.0,309500.0,299000.0,299000.0,320000.0,314000.0,339250.0,329000.0,329000.0,299000.0,329000.0,359000.0,339000.0,349000.0,349500.0,339000.0,339000.0,334000.0,365000.0,372000.0,379000.0
Carroll Gardens,Brooklyn,neighborhood,771400.0,771400.0,771400.0,675000.0,629000.0,639000.0,639000.0,669500.0,669000.0,669000.0,674500.0,699000.0,699000.0,715775.0,699000.0,696925.0,699000.0,689000.0,659000.0,649000.0,647000.0,659500.0,684000.0,684000.0,639000.0,619000.0,644000.0,649000.0,649000.0,749500.0,824500.0,644000.0,649000.0,1790000.0,1515000.0,1450000.0,1322500.0,1075000.0,1050000.0,949500.0,899000.0,842000.0,924000.0,1024500.0,895000.0,914500.0,895000.0,929000.0,895000.0,1022500.0,895000.0,775000.0,849000.0,1050000.0,1129000.0,1000000.0,1200000.0,1350000.0,1300000.0,1350000.0,1500000.0,1900000.0,1695000.0,1690000.0,1697500.0,1500000.0,1499000.0,1497000.0,1500000.0,1450000.0,1500000.0,1642000.0,1700000.0,1500000.0,1700000.0,1692500.0,1499000.0,1399000.0,1442000.0,1260000.0,1547500.0,1250000.0,1499000.0,1650000.0,1775000.0,2150000.0,1775000.0,1775000.0,1399000.0,1397000.0,1425000.0,1499000.0,1572500.0,2195000.0,1949500.0,2049000.0,2122000.0,2195000.0,1835000.0,1499000.0,1499000.0,1499000.0,1650000.0,1845000.0,1695000.0
Castle Hill,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Harlem,Manhattan,neighborhood,724500.0,714500.0,739000.0,725000.0,679000.0,650000.0,639000.0,639000.0,667000.0,631000.0,624500.0,635000.0,620000.0,609000.0,625000.0,599000.0,595000.0,604000.0,585000.0,599000.0,619500.0,621500.0,624000.0,615000.0,599000.0,610000.0,615000.0,625000.0,639000.0,599500.0,605000.0,600000.0,599000.0,602500.0,605000.0,602500.0,565000.0,517000.0,499000.0,515000.0,540000.0,595000.0,599000.0,599000.0,620000.0,737000.0,717000.0,749000.0,825000.0,797500.0,829000.0,823000.0,797000.0,880000.0,897500.0,877500.0,900000.0,950000.0,990000.0,999250.0,913000.0,895000.0,901000.0,895000.0,880000.0,874500.0,899000.0,973000.0,937000.0,929000.0,922000.0,929000.0,899000.0,899000.0,939000.0,1000000.0,998500.0,997000.0,1100000.0,1025000.0,956000.0,956000.0,973500.0,978000.0,997000.0,1033250.0,1099000.0,1100000.0,1099000.0,1100000.0,1100000.0,1100000.0,1100000.0,1050000.0,983500.0,994000.0,975000.0,980000.0,997000.0,999000.0,970000.0,975000.0,998000.0,999000.0,999000.0
Central Park South,Manhattan,neighborhood,2932500.0,2850000.0,2862500.0,2750000.0,2707500.0,2665000.0,2500000.0,2500000.0,2447500.0,2500000.0,2297500.0,2297500.0,2147500.0,1987500.0,2195000.0,2300000.0,2550000.0,2750000.0,2795000.0,2795000.0,2531000.0,2512000.0,2300000.0,2247500.0,2195000.0,2300000.0,2250000.0,2144500.0,2250000.0,2500000.0,2200000.0,2115000.0,2115000.0,2000000.0,1947500.0,1995000.0,1995000.0,1995000.0,2499500.0,2525000.0,2717500.0,2592500.0,2717500.0,2642500.0,2950000.0,2772500.0,2797500.0,2750000.0,2950000.0,3250000.0,2950000.0,2850000.0,2750000.0,2500000.0,2950000.0,2950000.0,3000000.0,3185000.0,3250000.0,3100000.0,3250000.0,3750000.0,4247250.0,4875000.0,3999500.0,3974250.0,3950000.0,3950000.0,3995000.0,3400000.0,3600000.0,3597500.0,3600000.0,2845000.0,2795000.0,2845000.0,2750000.0,2500000.0,2650000.0,2575000.0,2500000.0,2750000.0,2347500.0,2347500.0,2500000.0,2497500.0,2500000.0,2550000.0,2350000.0,2500000.0,2350000.0,2325000.0,2447500.0,2375000.0,2495000.0,2592500.0,2690000.0,2726000.0,3622500.0,2950000.0,3300000.0,3150000.0,2758000.0,2762000.0,2758000.0
Central Queens,Queens,submarket,435000.0,435000.0,375000.0,375000.0,435000.0,474000.0,479000.0,467000.0,445000.0,399500.0,359000.0,384000.0,389000.0,389000.0,389000.0,389000.0,389000.0,394000.0,389000.0,389000.0,392000.0,436500.0,459000.0,465000.0,467000.0,447500.0,408000.0,403500.0,374500.0,439000.0,435000.0,445000.0,473000.0,447500.0,417500.0,396500.0,420000.0,399000.0,437500.0,432500.0,437000.0,465430.0,450000.0,507499.5,427500.0,439800.0,439800.0,427500.0,422000.0,426000.0,459500.0,545000.0,534603.5,547103.5,555000.0,525000.0,497500.0,547103.5,590000.0,504500.0,544207.0,592000.0,630000.0,698000.0,599000.0,575000.0,519000.0,562000.0,529000.0,515000.0,510000.0,549000.0,564000.0,534500.0,534000.0,578250.0,539000.0,532900.0,535400.0,529000.0,515000.0,510000.0,505000.0,515000.0,515000.0,505000.0,515000.0,517000.0,535000.0,527000.0,531300.0,535000.0,568000.0,571500.0,590000.0,598500.0,622500.0,625000.0,626500.0,649500.0,648000.0,649000.0,651312.5,637525.0,625000.0
Chelsea,Manhattan,neighborhood,1955000.0,1947500.0,1950000.0,1895000.0,1875000.0,1785000.0,1812500.0,1800000.0,1725000.0,1695000.0,1695000.0,1737000.0,1785000.0,1750000.0,1700000.0,1700000.0,1749000.0,1749000.0,1775000.0,1850000.0,1800000.0,1825000.0,1874000.0,1797500.0,1800000.0,1570000.0,1450000.0,1455000.0,1540000.0,1560000.0,1675000.0,1712500.0,1750000.0,1895000.0,1898500.0,1898000.0,2345000.0,2345000.0,2350000.0,2312500.0,2750000.0,2800000.0,2950000.0,2897500.0,2895000.0,2800000.0,2695000.0,2750000.0,2747500.0,2500000.0,2672500.0,2475000.0,2425000.0,2650000.0,2500000.0,2695000.0,3095000.0,3122500.0,3200000.0,3345000.0,3250000.0,3250000.0,3250000.0,3200000.0,3225000.0,3150000.0,3050000.0,3185000.0,2895000.0,2995000.0,2995000.0,2997000.0,2800000.0,2945000.0,3250000.0,3185000.0,3447500.0,3400000.0,3497500.0,3500000.0,3500000.0,3495000.0,3495000.0,3500000.0,3545000.0,3495000.0,3362500.0,3495000.0,3199000.0,3100000.0,3375000.0,3287000.0,3150000.0,3185000.0,3185000.0,3500000.0,3612500.0,3272500.0,3212500.0,3195000.0,2875000.0,2995000.0,2897500.0,2895000.0,2972500.0
Chinatown,Manhattan,neighborhood,1430000.0,1415000.0,1555000.0,1555000.0,,1400000.0,1386500.0,1373000.0,1373000.0,1225000.0,,,,649000.0,824250.0,1195000.0,1345000.0,1195000.0,,,,,,,,,699500.0,749000.0,716500.0,899000.0,794000.0,794000.0,725000.0,707000.0,725000.0,767500.0,850000.0,1186800.0,1274000.0,904000.0,904000.0,936500.0,998000.0,,1299000.0,1524500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City Island,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Civic Center,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clearview,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clinton Hill,Brooklyn,neighborhood,537500.0,560000.0,537500.0,449000.0,449000.0,458000.0,449000.0,449000.0,539000.0,539500.0,499000.0,527500.0,499000.0,499000.0,545000.0,560000.0,560000.0,560000.0,555000.0,567500.0,570000.0,594000.0,600000.0,594000.0,579000.0,570000.0,589500.0,545000.0,545000.0,565000.0,567500.0,567500.0,580000.0,565000.0,585000.0,639000.0,639000.0,582000.0,614000.0,639000.0,629000.0,649000.0,689000.0,649000.0,529000.0,639000.0,649000.0,650000.0,699000.0,725000.0,767000.0,785000.0,750000.0,708250.0,717500.0,792500.0,708250.0,795000.0,837000.0,825000.0,699000.0,712000.0,699000.0,775000.0,750000.0,737500.0,767500.0,775000.0,775000.0,775000.0,895000.0,1075000.0,1175000.0,898000.0,900000.0,910000.0,905000.0,905000.0,905000.0,899500.0,897000.0,899000.0,899500.0,967000.0,999000.0,1065000.0,1035000.0,875000.0,875000.0,899000.0,992000.0,1249000.0,1337500.0,1112500.0,1100000.0,1100000.0,1125000.0,950000.0,974500.0,995000.0,975000.0,999000.0,1125000.0,1190000.0,1180000.0
Co-op City,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobble Hill,Brooklyn,neighborhood,799000.0,799000.0,837000.0,649000.0,837000.0,649000.0,775000.0,,,775000.0,887000.0,1120000.0,1047500.0,899497.5,899995.0,934997.5,654000.0,699000.0,825000.0,799000.0,502500.0,507500.0,505000.0,510000.0,749000.0,699000.0,714500.0,649000.0,505000.0,496500.0,472500.0,455000.0,435000.0,426500.0,418000.0,379000.0,379000.0,379000.0,342425.0,340550.0,318120.0,319200.0,319200.0,325215.0,332150.0,510000.0,491737.5,,,508134.0,1100000.0,708634.0,708634.0,835000.0,,,,1272500.0,1195000.0,,,,1487500.0,1487500.0,1472500.0,1100000.0,1212500.0,,,1400000.0,1537500.0,,,,1747500.0,1600000.0,1397000.0,1550000.0,1895000.0,2745000.0,1495000.0,1600000.0,2092500.0,,,,,1420000.0,1462000.0,1872500.0,1750000.0,1995000.0,1495000.0,1600000.0,1600000.0,1272500.0,1545000.0,1995000.0,1995000.0,1960000.0,2037500.0,1597500.0,1600000.0,1635000.0,2135000.0
College Point,Queens,neighborhood,,,,451500.0,,,441415.0,441415.0,441415.0,,446310.0,,,,,,433200.0,433200.0,448800.0,450800.0,455900.0,452800.0,450800.0,,452800.0,452800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718000.0,723000.0
Columbia St Waterfront District,Brooklyn,neighborhood,,,,717500.0,689500.0,665000.0,699000.0,677500.0,662500.0,595000.0,649000.0,605000.0,600000.0,595000.0,499000.0,660000.0,654500.0,649000.0,659500.0,654000.0,660000.0,699000.0,799000.0,669000.0,662500.0,665000.0,654500.0,643250.0,643250.0,643250.0,647000.0,641500.0,649000.0,649000.0,669000.0,689000.0,689000.0,699000.0,822000.0,999000.0,997000.0,995000.0,897000.0,847000.0,1119999.5,1225000.0,1160000.0,1175000.0,1137000.0,,1250000.0,1175000.0,1050000.0,1185000.0,1112500.0,1012500.0,1075000.0,962500.0,,,,897000.0,1050000.0,1050000.0,1299000.0,1399500.0,1324500.0,1047000.0,1172500.0,1195000.0,1149500.0,1150000.0,1024000.0,1150000.0,1200000.0,1412500.0,1349000.0,1285000.0,,,862000.0,862000.0,,,,,1100000.0,1150000.0,1299500.0,1150000.0,1100000.0,,859000.0,1095000.0,1097500.0,975000.0,999000.0,1298500.0,1298500.0,1092000.0,1298000.0,1372500.0,1495000.0,1550000.0,1550000.0
Concourse,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coney Island,Brooklyn,neighborhood,,,,,,,374000.0,369000.0,369000.0,369000.0,369000.0,372000.0,372000.0,369000.0,369000.0,369000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569000.0,,,,,,,,595000.0,577000.0,567000.0,567000.0,549000.0,,,,555000.0,565000.0,565000.0,565000.0,565000.0,554000.0,,,575000.0,582000.0,588495.0,,588495.0,,,589495.0,580000.0,575000.0,572000.0,568000.0,568000.0,499000.0,509000.0,509000.0,568500.0,568500.0,587000.0,588500.0,588500.0,588500.0,569000.0,564000.0,569000.0
Corona,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Club,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crotona Park East,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crown Heights,Brooklyn,neighborhood,455000.0,450000.0,442500.0,449900.0,440000.0,417000.0,415000.0,415000.0,395000.0,399000.0,410000.0,412500.0,410000.0,410000.0,399000.0,425000.0,469000.0,469000.0,450000.0,450000.0,450000.0,420000.0,410000.0,399000.0,399000.0,407000.0,365000.0,352000.0,372000.0,495000.0,495000.0,495000.0,495000.0,527500.0,577000.0,579000.0,595000.0,547000.0,597000.0,595000.0,599000.0,595000.0,595000.0,549000.0,549000.0,595000.0,595000.0,499000.0,672000.0,710000.0,649000.0,595000.0,550000.0,659000.0,659000.0,659000.0,685000.0,762000.0,795000.0,575000.0,575000.0,562000.0,522000.0,599500.0,699000.0,679000.0,674500.0,750000.0,775000.0,759000.0,824000.0,845000.0,849000.0,882000.0,873500.0,897000.0,899000.0,925000.0,865000.0,795000.0,862000.0,789000.0,795000.0,837000.0,875000.0,865000.0,865000.0,865000.0,820000.0,849000.0,849000.0,852000.0,865000.0,835000.0,875000.0,860000.0,865000.0,867500.0,857500.0,799500.0,775000.0,792000.0,845000.0,895000.0,737500.0
DUMBO,Brooklyn,neighborhood,972000.0,987450.0,1095000.0,1072500.0,1095000.0,1137500.0,1200000.0,1192250.0,1189500.0,1160000.0,995000.0,1022000.0,1049000.0,1049500.0,1075000.0,977500.0,972500.0,890000.0,1015000.0,1055000.0,1024500.0,949000.0,899500.0,1057990.0,1095000.0,1077990.0,1049990.0,944990.0,999990.0,1074995.0,1129000.0,1139000.0,982000.0,999000.0,1047500.0,1075000.0,999000.0,895000.0,899000.0,929000.0,1050000.0,1095000.0,999475.0,1299000.0,1399000.0,1485000.0,1679000.0,1700000.0,1600000.0,1500000.0,1399500.0,1320000.0,1320000.0,1399000.0,1337000.0,1399999.0,1400000.0,1800000.0,2325000.0,2536139.5,2375000.0,2325000.0,2225000.0,2337000.0,2499500.0,2447500.0,2365000.0,2540000.0,2500000.0,2439000.0,2695000.0,2762500.0,2695000.0,2595000.0,2439500.0,2595000.0,2540000.0,2595000.0,2695000.0,2695000.0,2540000.0,2520000.0,2407500.0,2550000.0,2407500.0,2567500.0,2300000.0,2297000.0,2286000.0,2297500.0,2100000.0,2197500.0,2547500.0,2399000.0,2100000.0,2595000.0,2595000.0,2595000.0,2099000.0,1995000.0,1770000.0,1737500.0,2345000.0,2250000.0,1850000.0
Ditmas Park,Brooklyn,neighborhood,525000.0,515000.0,513000.0,494500.0,491625.0,489250.0,481625.0,469000.0,469625.0,457500.0,469000.0,469000.0,469000.0,469000.0,469000.0,469000.0,469000.0,469000.0,464500.0,469000.0,470250.0,473500.0,473000.0,473000.0,473000.0,475000.0,476500.0,492000.0,510500.0,510500.0,510525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0,915000.0,797500.0,,
Douglaston,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downtown Brooklyn,Brooklyn,neighborhood,599000.0,599000.0,599000.0,599000.0,570000.0,554000.0,524000.0,513000.0,499375.0,495500.0,495500.0,555425.0,560000.0,578137.5,609000.0,638500.0,675000.0,685000.0,685000.0,697000.0,699000.0,716125.0,716125.0,707250.0,750000.0,780000.0,749000.0,808000.0,795000.0,785000.0,785000.0,799000.0,782500.0,799000.0,862500.0,835000.0,785000.0,899000.0,1017000.0,899000.0,855000.0,799000.0,797000.0,831250.0,849000.0,849000.0,849000.0,880000.0,1028625.0,1028625.0,1027500.0,1175000.0,954500.0,900000.0,920000.0,963000.0,961500.0,974000.0,1131000.0,1254000.0,1305000.0,1375000.0,1405000.0,1400000.0,1365000.0,1483000.0,1637000.0,1707000.0,1493050.0,1357500.0,1284500.0,1595000.0,1710000.0,1463050.0,1345000.0,1300000.0,1225000.0,1325000.0,1307850.0,1320350.0,1399000.0,992560.5,958616.0,950220.0,912392.5,912392.5,939000.0,942005.0,942005.0,941914.0,941823.0,933426.0,938411.5,978092.0,998000.0,1450000.0,1457500.0,1400000.0,1385000.0,1380000.0,1382500.0,1325000.0,970000.0,990000.0,1074500.0
Dyker Heights,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618500.0,643500.0
