date,sales,MoM,YoY
1995-01-01,,,
1995-02-01,,,
1995-03-01,,,
1995-04-01,,,
1995-05-01,,,
1995-06-01,,,
1995-07-01,,,
1995-08-01,,,
1995-09-01,,,
1995-10-01,,,
1995-11-01,,,
1995-12-01,,,
1996-01-01,,,
1996-02-01,,,
1996-03-01,,,
1996-04-01,,,
1996-05-01,,,
1996-06-01,,,
1996-07-01,,,
1996-08-01,,,
1996-09-01,,,
1996-10-01,,,
1996-11-01,,,
1996-12-01,,,
1997-01-01,,,
1997-02-01,,,
1997-03-01,,,
1997-04-01,,,
1997-05-01,,,
1997-06-01,,,
1997-07-01,,,
1997-08-01,,,
1997-09-01,,,
1997-10-01,,,
1997-11-01,,,
1997-12-01,,,
1998-01-01,,,
1998-02-01,,,
1998-03-01,,,
1998-04-01,,,
1998-05-01,,,
1998-06-01,,,
1998-07-01,,,
1998-08-01,,,
1998-09-01,,,
1998-10-01,,,
1998-11-01,,,
1998-12-01,,,
1999-01-01,,,
1999-02-01,,,
1999-03-01,,,
1999-04-01,,,
1999-05-01,,,
1999-06-01,,,
1999-07-01,,,
1999-08-01,,,
1999-09-01,,,
1999-10-01,,,
1999-11-01,,,
1999-12-01,,,
2000-01-01,,,
2000-02-01,,,
2000-03-01,,,
2000-04-01,,,
2000-05-01,,,
2000-06-01,,,
2000-07-01,,,
2000-08-01,,,
2000-09-01,,,
2000-10-01,,,
2000-11-01,,,
2000-12-01,,,
2001-01-01,,,
2001-02-01,,,
2001-03-01,,,
2001-04-01,,,
2001-05-01,,,
2001-06-01,,,
2001-07-01,,,
2001-08-01,,,
2001-09-01,,,
2001-10-01,,,
2001-11-01,,,
2001-12-01,,,
2002-01-01,,,
2002-02-01,,,
2002-03-01,,,
2002-04-01,,,
2002-05-01,,,
2002-06-01,,,
2002-07-01,,,
2002-08-01,,,
2002-09-01,,,
2002-10-01,,,
2002-11-01,,,
2002-12-01,,,
2003-01-01,,,
2003-02-01,,,
2003-03-01,,,
2003-04-01,,,
2003-05-01,,,
2003-06-01,,,
2003-07-01,,,
2003-08-01,,,
2003-09-01,,,
2003-10-01,,,
2003-11-01,,,
2003-12-01,,,
2004-01-01,,,
2004-02-01,,,
2004-03-01,,,
2004-04-01,,,
2004-05-01,,,
2004-06-01,,,
2004-07-01,,,
2004-08-01,,,
2004-09-01,,,
2004-10-01,,,
2004-11-01,,,
2004-12-01,,,
2005-01-01,805407.0,,
2005-02-01,869861.0,0.08002662008152406,
2005-03-01,820511.0,-0.056733202201271205,
2005-04-01,866091.0,0.055550748253222704,
2005-05-01,834229.0,-0.03678828206273932,
2005-06-01,797619.0,-0.04388483258194098,
2005-07-01,806043.0,0.010561433466354186,
2005-08-01,840591.0,0.042861236931528435,
2005-09-01,865810.0,0.030001510841776824,
2005-10-01,899663.0,0.03909980249708367,
2005-11-01,875649.0,-0.026692216974578242,
2005-12-01,834895.0,-0.04654147951976195,
2006-01-01,864633.0,0.035618850274585334,0.07353549199348897
2006-02-01,843314.0,-0.024656704058253598,-0.030518669074714233
2006-03-01,886189.0,0.05084108647550023,0.08004524010037639
2006-04-01,862013.0,-0.02728086220885162,-0.004708512154034672
2006-05-01,884707.0,0.026326749132553617,0.06050856539391458
2006-06-01,878782.0,-0.006697132496973568,0.10175660308994638
2006-07-01,905230.0,0.030096201333208894,0.12305422911680886
2006-08-01,897916.0,-0.00807971454768397,0.06819606681489576
2006-09-01,891154.0,-0.0075307712525447545,0.029272011180281998
2006-10-01,892428.0,0.0014296070039521158,-0.00804190013371675
2006-11-01,885781.0,-0.00744821991241873,0.011570846309423066
2006-12-01,886442.0,0.000746234114301414,0.06174069793207537
2007-01-01,871805.0,-0.01651207862443338,0.008294848797119725
2007-02-01,862256.0,-0.010953137456197193,0.02246138449023727
2007-03-01,843991.0,-0.02118280417880536,-0.04761738184518205
2007-04-01,831005.0,-0.015386419997369671,-0.03597161527726378
2007-05-01,795647.0,-0.042548480454389526,-0.10066609623299017
2007-06-01,793918.0,-0.002173074240209516,-0.09657002533051429
2007-07-01,793558.0,-0.00045344733335184184,-0.12336312318416309
2007-08-01,792394.0,-0.0014668114996004844,-0.11751878794898407
2007-09-01,760457.0,-0.04030444450614212,-0.14666039764170946
2007-10-01,766095.0,0.007413962919665451,-0.14156099987898185
2007-11-01,731161.0,-0.04560008876183763,-0.17455781959649164
2007-12-01,721033.0,-0.013851942321868926,-0.18659878480487158
2008-01-01,709800.0,-0.015579037297876797,-0.18582710583215278
2008-02-01,696259.0,-0.019077204846435603,-0.19251475199940626
2008-03-01,669853.0,-0.03792554207557819,-0.20632684471753848
2008-04-01,659862.0,-0.014915212740705841,-0.20594701596259946
2008-05-01,644092.0,-0.023898936444286867,-0.19048020039037417
2008-06-01,629696.0,-0.0223508442893251,-0.20685007771583463
2008-07-01,633105.0,0.005413723447504903,-0.20219442057165327
